Target_Gene,Timepoint,Dosage,RTN_A_median,RTN_A_CI_lower,RTN_A_CI_upper,RTN_B_median,RTN_B_CI_lower,RTN_B_CI_upper,Predictive_Effect_median,Predictive_Effect_CI_lower,Predictive_Effect_CI_upper
Rps6,T7,3.5nM,0.004165814079420637,0.0036161040030047832,0.004852831332008076,0.00394956317952206,0.0034952137389302725,0.004843080964110655,0.010476519396387225,-0.02174623866264891,0.07906747865630587
Rptor,T10,0.6nM,0.0055053554650682105,0.004684136602910061,0.005807134503398825,0.0054121074132969915,0.0046407387679615305,0.005881536500980012,0.027367897500419763,-0.08349166882823837,0.07925635134446692
Rptor,T10,3.5nM,0.00557290267669198,0.0045068269137720565,0.0059219191104655745,0.0054121074132969915,0.00463675979372131,0.005880503216965095,-0.008148694302067223,-0.09496697815064871,0.05174927196317952
Rptor,T13,0.6nM,0.005336906975073828,0.0045114380808889765,0.005870046512788126,0.0053961075663045595,0.004328106834415315,0.0064130107377490305,-0.038086321529577284,-0.13824758954190394,0.07557977089507724
Rptor,T13,3.5nM,0.0051627470269436015,0.004107999803705126,0.005858425378489125,0.0053961075663045595,0.00430713909718225,0.006202067168006855,-0.08256395466302874,-0.13497495209848062,0.04288194227923604
Rptor,T7,0.6nM,0.005774420663336795,0.004902958588603465,0.005887786510867903,0.0058098388205733535,0.004812593216270237,0.006072420884873418,-0.023834761040689288,-0.05788324657737012,0.03351994529213841
Rptor,T7,3.5nM,0.005536430460092163,0.004684357451280049,0.005929582311205385,0.0058098388205733535,0.004801067448607151,0.006072420884873418,-0.040423784376033084,-0.08914851886271302,0.023346663049123598
Shoc2,T10,0.6nM,0.005690870237723249,0.005272174796818092,0.005890454386265304,0.005589832528024991,0.005353440378095608,0.00590066959508027,0.0030167048944462413,-0.039280579383338406,0.08019951384473416
Shoc2,T10,3.5nM,0.005378963938546375,0.005298256977991369,0.005619371636361052,0.005589832528024991,0.005353440378095608,0.005772431039441294,-0.07536982432529837,-0.1224466817093282,0.031569102081539395
Shoc2,T13,0.6nM,0.005696808514439388,0.005158587337616369,0.00582307997469712,0.005543963015698969,0.005201065138331834,0.005965219376197296,0.06830863701691192,-0.09346232843800614,0.12276240502939653
Shoc2,T13,3.5nM,0.005305418386030352,0.0050209555133633585,0.005555943413272987,0.005543963015698969,0.005201065138331834,0.005965219376197296,-0.07718293808188863,-0.14263829482784995,0.008341218439627783
Shoc2,T7,0.6nM,0.005515550020323722,0.005360836523785381,0.005812796364408425,0.005433540250708991,0.00533195720674201,0.0057687217575595725,0.013305249834954038,-0.03129266504921375,0.0629147955819734
Shoc2,T7,3.5nM,0.005481598168225266,0.005296342413743383,0.005601325059954805,0.005433540250708991,0.005310557443988144,0.00580689085530513,-0.035083747490259005,-0.07590478525263321,0.038103841892177935
Sin3a,T10,0.6nM,0.0050586762886347435,0.004434609232460162,0.0053183368490222925,0.004892558191814805,0.004335318935611485,0.005186634190988203,0.025280659122793543,-0.10707763050224663,0.1031873129103407
Sin3a,T10,3.5nM,0.004880314499721854,0.004350914914971226,0.0053259346479022415,0.004892558191814805,0.004357147206975392,0.005186634190988203,0.005893924546408768,-0.08999168867203475,0.12365097880067849
Sin3a,T13,0.6nM,0.004850838047679616,0.00426950836564974,0.005368947444096473,0.004925994819047542,0.0040039371659532,0.0052516473252528974,0.0688523511801927,-0.07196403488358538,0.1196482360488868
Sin3a,T13,3.5nM,0.004861673874759701,0.004120856314950123,0.005355937752478742,0.004925994819047542,0.0040039371659532,0.005314079726779417,0.018823457721176228,-0.08531016276167094,0.11872701927348157
Sin3a,T7,0.6nM,0.005022851881661776,0.004716625081926875,0.0053122975887893,0.005096970642602361,0.0047184625421187315,0.005424918417353931,-0.021210198491518728,-0.07874878746329356,0.06309666561841232
Sin3a,T7,3.5nM,0.004847738416595002,0.004468186840254781,0.005336693267808443,0.005096970642602361,0.0047184625421187315,0.005431894523084397,-0.035436373880658484,-0.10884757886305352,0.0404910286338622
Smad1,T10,0.6nM,0.005776225868601723,0.005603660330721912,0.00620732589341472,0.005826767475495528,0.005446735474832022,0.006196131843087793,-0.01642764323625234,-0.08597619532747969,0.0389071813829104
Smad1,T10,3.5nM,0.005658940368430208,0.0054655851479599605,0.00637832530453184,0.005826767475495528,0.005531789229276095,0.0063083425376240475,-0.019896890823036466,-0.13657475141003345,0.03263592821745795
Smad1,T13,0.6nM,0.00579727432362723,0.005570715879197372,0.0061564167415569405,0.005915029602157753,0.005345858002372176,0.006291336154151633,-0.06080176184677161,-0.07876519589608715,-0.002840229859353392
Smad1,T13,3.5nM,0.005546759376986305,0.00528027676231884,0.0062246326296866335,0.005915029602157753,0.005345858002372176,0.006291336154151633,-0.04984657585204701,-0.17395423237197932,0.0039080168996078225
Smad1,T7,0.6nM,0.005796724517209839,0.005495734769545611,0.006084532795919386,0.005682557734171199,0.005465324101715454,0.006338796019741203,-0.026340990957440465,-0.04991492447112222,0.043408240887076184
Smad1,T7,3.5nM,0.0056329043383992125,0.00523592418766169,0.006087995123170757,0.005682557734171199,0.005503296017603606,0.006339593073901883,-0.05236991448130398,-0.11346097207222844,0.00960535354303893
Smad2,T10,0.6nM,0.005476756975439277,0.004943942117677649,0.005711840411341207,0.005360039891819028,0.005239004196408172,0.005635487793864647,0.01684698989394367,-0.1682488100347927,0.05624487350409955
Smad2,T10,3.5nM,0.0052670269635130135,0.0045810680332582085,0.005628489758592825,0.005360039891819028,0.005239004196408172,0.005603003248216623,-0.033264239562756016,-0.2331953875443815,0.058716915992309555
Smad2,T13,0.6nM,0.005368463242669731,0.005032957143213154,0.005775153646081386,0.005328039094643876,0.005080646177718003,0.005836765721246388,0.02822695446296529,-0.2123544073989179,0.09666225237600892
Smad2,T13,3.5nM,0.005314614920057513,0.004473775412567077,0.005600157464316129,0.005328039094643876,0.005080646177718003,0.005836765721246388,-0.015154311282114077,-0.4370934357210654,0.11488583665713364
Smad2,T7,0.6nM,0.005375759525382373,0.005027580035299104,0.005631142746603542,0.005465359385768132,0.005252235487308929,0.005638871708492632,-0.008119811799212538,-0.07027755059531782,0.01890355957475845
Smad2,T7,3.5nM,0.005427201244741495,0.00515564441051812,0.005633422243979728,0.005465359385768132,0.005252418045011952,0.005638871708492632,-0.029776065278586457,-0.07977829845277903,0.05584876747611031
Smad3,T10,0.6nM,0.005389834666095996,0.005082352742281847,0.005632541692075617,0.0055725218876128005,0.004704641445664679,0.006062125812876062,-0.04779229313840551,-0.11458905862117362,0.1247779700772087
Smad3,T10,3.5nM,0.005166569828587042,0.004946768681230887,0.0055569788655529,0.0055725218876128005,0.004704641445664679,0.006062242250696642,-0.02811916697977009,-0.1531306907061233,0.0810240000116675
Smad3,T13,0.6nM,0.0052835785393813995,0.0050642170595247785,0.005575023096106546,0.005528157135741427,0.004936043550127958,0.006089771070867714,-0.0761532959972327,-0.11680474732550836,0.04137809635365233
Smad3,T13,3.5nM,0.005285788228029284,0.005019676062623509,0.005855490538922071,0.005528157135741427,0.004936043550127958,0.006089771070867714,-0.031060346639283556,-0.1694395438040474,0.07960189785807138
Smad3,T7,0.6nM,0.005488325198923427,0.0052567617600313265,0.00563390132862177,0.005389948503176352,0.005004032100695203,0.005567301910611763,0.03862329399158838,-0.039424063067968966,0.1055916462550695
Smad3,T7,3.5nM,0.005194027919088613,0.005128443402176247,0.005342625851759492,0.005389948503176352,0.005004032100695203,0.005600113237838479,-0.04911110433249914,-0.0984077867001582,0.05836234735841725
Smad4,T10,0.6nM,0.005461042689016303,0.005172393254298024,0.0055292385491338926,0.005397397086224051,0.005315955121332827,0.005566105739042683,-0.011879072515304947,-0.05232700471183742,0.02677224560096479
Smad4,T10,3.5nM,0.005497663470247891,0.0053173050646384,0.005653627711145285,0.005397397086224051,0.005315955121332827,0.005627639658365982,0.02422476240339372,-0.05935072696618867,0.07978132027085205
Smad4,T13,0.6nM,0.0051777520017266205,0.005043334862445063,0.005464215549470639,0.005416279695480154,0.0050904235148115495,0.0058808188031589945,-0.048230714990071186,-0.13087166797158273,0.012236115622406365
Smad4,T13,3.5nM,0.0055532809841126254,0.005241078452396455,0.005703922550667665,0.005416279695480154,0.005175023600043589,0.0058808188031589945,0.0035742327145727223,-0.10037703263292871,0.13931276965690745
Smad4,T7,0.6nM,0.005389112670359941,0.005278211573301707,0.005900075323432334,0.0054865156482316185,0.005204323433465612,0.005734889880460744,-0.0017510707865857973,-0.05832381846110377,0.04181773430055678
Smad4,T7,3.5nM,0.005481929907502501,0.00531074140698444,0.005542900063347847,0.0054865156482316185,0.005249926215091087,0.00573575580930558,0.014511667708379455,-0.031118191915936642,0.06478897710124501
Smarca2,T10,0.6nM,0.005254652865234048,0.005020093229565512,0.00553698651681997,0.005554864057309131,0.005136229005384231,0.005760990868569025,-0.02721410023922728,-0.12317709036477702,0.039669797096898614
Smarca2,T10,3.5nM,0.005394606782702933,0.005129237605976136,0.005808853263598728,0.005554864057309131,0.0051355144519465625,0.005761566914144338,-0.05601048213421153,-0.10819831127733469,0.03665628269731613
Smarca2,T13,0.6nM,0.005382319409141001,0.005089781130179487,0.005616884811821001,0.005669392599653687,0.0049738435223495815,0.005856286115629684,-0.048492031844500384,-0.10949893547725144,0.031436378690100734
Smarca2,T13,3.5nM,0.005377058767661462,0.005024799817325174,0.0058133826669453294,0.005669392599653687,0.0049738435223495815,0.005856286115629684,-0.009998593245635422,-0.10524941339930463,0.04665994923873439
Smarca2,T7,0.6nM,0.005321925096265749,0.005067959893176581,0.005422541892965963,0.00543688950859854,0.0051075134849954485,0.005575359427215597,-0.03755389929851538,-0.07183518717706765,0.019840167181791647
Smarca2,T7,3.5nM,0.005358406065691726,0.005210208981140068,0.005682231937200274,0.00543688950859854,0.0051075134849954485,0.005583335882181425,-0.011341859974340635,-0.0657583941601384,0.10394643112170497
Smarca4,T10,0.6nM,0.005262281625916418,0.0047443735546408,0.005752449876576575,0.005287061543960168,0.004844355619006657,0.005681051987529586,0.026762239436781854,-0.08392867355794995,0.07692605872628289
Smarca4,T10,3.5nM,0.005269015028854121,0.00488696828605231,0.005706093585394706,0.005287061543960168,0.004844355619006657,0.005681051987529586,0.04817784937966185,-0.07172471963883861,0.0968670287842866
Smarca4,T13,0.6nM,0.005342506413281678,0.0047512976198581264,0.005735590345245437,0.0052955158667804545,0.004856495005350808,0.005842677984354745,-0.0208471982423485,-0.055277756021186786,0.03121104470924274
Smarca4,T13,3.5nM,0.005460928691731969,0.005020750510373468,0.005908588451063696,0.0052955158667804545,0.004856495005350808,0.005842677984354745,0.0204820990976586,-0.052695388208530786,0.12631069868916478
Smarca4,T7,0.6nM,0.00533984781752271,0.005248489550543621,0.0056470996107603495,0.005316410384129125,0.005171779483434757,0.005710904494668632,0.01912510048797466,-0.024118339980544152,0.028585800352204236
Smarca4,T7,3.5nM,0.005501157785023952,0.005010725063121842,0.005734760694679189,0.005316410384129125,0.005171633799894156,0.005627003723706532,0.0045646206817241235,-0.0836952108598654,0.07505843804168978
Smo,T10,0.6nM,0.0057092578822725585,0.005226367055047703,0.005834899976747348,0.005774434900037286,0.00547829821816552,0.006046384974688079,-0.03257048887786591,-0.1077533022527284,0.04851476025748382
Smo,T10,3.5nM,0.005721905865698292,0.005124864535386752,0.0060155974317986395,0.005774434900037286,0.00547829821816552,0.006046384974688079,-0.007271314728126378,-0.06191904375191375,0.019049571017756103
Smo,T13,0.6nM,0.005539312400046348,0.005185488284374629,0.005832838973625241,0.005586032052575192,0.005090288654206853,0.005922673697654018,-0.031710239276019424,-0.045442209463703954,0.031501217775084994
Smo,T13,3.5nM,0.0058479681883851645,0.005505902549406727,0.006093946853184148,0.005586032052575192,0.004945292458238104,0.005922673697654018,0.0569593114395119,0.016508952434192148,0.13639638648648608
Smo,T7,0.6nM,0.005548406835310973,0.0052949994714453046,0.005893490623671187,0.0055483589160269225,0.005074976842198622,0.005817275663013755,0.03046163377453802,-0.0362387477910716,0.09779661282892395
Smo,T7,3.5nM,0.005699993879151745,0.005318883970732155,0.00581867628696602,0.0055483589160269225,0.005149574958219031,0.005817275663013755,0.033018093162918934,-0.025544194207940685,0.1170939526692118
Snai1,T10,0.6nM,0.0054334468278413334,0.004986481889294456,0.005693538071013907,0.005392655008453335,0.0048513491821272165,0.005758821652218676,-0.05178613725170263,-0.07580391430448283,0.09598391490339402
Snai1,T10,3.5nM,0.0053411716020866406,0.004990829156310566,0.005855002897034847,0.005392655008453335,0.0048513491821272165,0.005758821652218676,0.03211015100170997,-0.13716244784018425,0.06813870808566469
Snai1,T13,0.6nM,0.005283518382431945,0.004690281203156504,0.005515584067160598,0.005444171804423151,0.00503940037262631,0.0055889071577397385,-0.03457276657099638,-0.11407938172100639,0.022804881035149396
Snai1,T13,3.5nM,0.005156613529150818,0.0049775643155709,0.005598127425742488,0.005444171804423151,0.005031396093370383,0.005586748887388358,-0.014808574124320913,-0.15379545132886782,0.05264891589738841
Snai1,T7,0.6nM,0.005590387665821527,0.005388650012166006,0.005848860545926326,0.0053840760481721865,0.005249221921286601,0.005771454744901132,0.013254934258172476,-0.05887745051448153,0.08086581344608255
Snai1,T7,3.5nM,0.005463929341733424,0.0052675774619180184,0.0056621046559622214,0.0053840760481721865,0.005252084798961694,0.0057155792246287584,-0.02237016917341244,-0.11776008591108258,0.07809334790362396
Snai2,T10,0.6nM,0.005431846578632986,0.005168399443509576,0.005924979761660419,0.005836285578102036,0.005127845362281607,0.005934202604489794,-0.03309690459914393,-0.10788981626927929,0.063322995283107
Snai2,T10,3.5nM,0.005307577651084663,0.004998908658286437,0.0057801211240812505,0.005836285578102036,0.005127845362281607,0.005934202604489794,-0.05695819281082995,-0.13880469287481847,0.018571189639870735
Snai2,T13,0.6nM,0.005650769910555438,0.005208554114270147,0.005855979503385176,0.005888668015240317,0.004662429063784887,0.006265955794588191,-0.026975771059254965,-0.09755823590325986,0.04017357684698725
Snai2,T13,3.5nM,0.005372642750005131,0.004814667853014629,0.005782009505824276,0.005888668015240317,0.004660427286482247,0.0062028097860004055,2.9213434846398628e-05,-0.2005677750392425,0.03809221636832804
Snai2,T7,0.6nM,0.00550137678253725,0.005149398058326945,0.0057062124149051185,0.0055970248337056635,0.00497877057367104,0.005840155716445075,-0.016833058670199783,-0.0593642841641844,0.07314387598362367
Snai2,T7,3.5nM,0.0054399637940532415,0.005086011961586036,0.005649333922647692,0.0055970248337056635,0.004976652900450631,0.005840155716445075,-0.038952022213042274,-0.05575837276392501,0.030745318827419366
Snrnp200,T10,0.6nM,0.0048687408495326125,0.0045021592264391196,0.005382295746043033,0.0047355595826908846,0.004327732789137429,0.005198783124933687,0.08008138005766505,0.032731241716837854,0.09405165414974984
Snrnp200,T10,3.5nM,0.004914182381628326,0.004665139561309385,0.0053951873271660435,0.0047355595826908846,0.004327732789137429,0.005198783124933687,0.10217600602364754,0.014736401413873067,0.12184771145658957
Snrnp200,T13,0.6nM,0.004807068420512163,0.004228399642674871,0.005056265763648487,0.004698902639330529,0.004202856910772856,0.005298752472563263,0.05510677853536486,-0.04985867561364594,0.20358435010040765
Snrnp200,T13,3.5nM,0.00477934453177064,0.004548253545501806,0.005123831497786627,0.004698902639330529,0.0042015445692316295,0.005298752472563263,0.11311895000701336,-0.005156385164020193,0.1674838464359115
Snrnp200,T7,0.6nM,0.004932835397399599,0.004781332729446405,0.005427080835394633,0.005117323270299994,0.0044931502139920355,0.005551061253242289,0.03272608594126424,-0.08446977207878771,0.10583289699074386
Snrnp200,T7,3.5nM,0.00496614111927386,0.004731546089175196,0.005383012600115552,0.005117323270299994,0.0044931502139920355,0.005558911011412911,0.005902556161332777,-0.05439943346279111,0.12923503659727997
Snrpd1,T10,0.6nM,0.004273396047031679,0.0039027433518100904,0.005232759152443066,0.004030139008617357,0.003614745957532893,0.005137356712501594,0.0715197140902654,0.0347760175675141,0.15539415404654755
Snrpd1,T10,3.5nM,0.004310911923314795,0.0038637369011856803,0.005239303218525091,0.004030139008617357,0.0036160856632713747,0.005137356712501594,0.06182130790333132,-0.005053439584514624,0.17363770603062234
Snrpd1,T13,0.6nM,0.004203996480044004,0.0035680945401187283,0.005439745835090871,0.003936216833385347,0.003419048071437221,0.0052206937991611515,0.06238045971976207,-0.002203181737400528,0.14252553462140002
Snrpd1,T13,3.5nM,0.004185814010984948,0.0038103877861422305,0.00516856446854603,0.003936216833385347,0.003419048071437221,0.0052206937991611515,0.1046773230157536,-0.027016482746474786,0.20955213826739405
Snrpd1,T7,0.6nM,0.0046810003648455,0.004045044013826338,0.005416531209528794,0.00425901529228477,0.004001489516246506,0.00534339320103182,0.037669008545122507,-0.08497802651285173,0.10974120038701389
Snrpd1,T7,3.5nM,0.004456181886680896,0.004148962500462834,0.005490891695078442,0.00425901529228477,0.004000466156117549,0.005189933639355928,0.048858390441369304,-0.02513744231803313,0.1246890454004218
Sos1,T10,0.6nM,0.005319378200197308,0.004823261378124508,0.005502603548657021,0.0054968839956742,0.005193804559158284,0.005715823861766013,-0.044371541768175315,-0.13674543816845114,-0.014109351365375339
Sos1,T10,3.5nM,0.005241848170530618,0.004715916467779618,0.005507409583871749,0.0054968839956742,0.00522629396706799,0.005856701601544638,-0.0971553743675858,-0.18767448561331201,0.01456861576024034
Sos1,T13,0.6nM,0.005352968839787932,0.004849138275010009,0.005844008580987375,0.0054575636951538845,0.0051880932732673015,0.0059838394856743145,-0.045492812764525874,-0.10931165458075062,0.07799884969734135
Sos1,T13,3.5nM,0.0050473457040990394,0.004705361297031999,0.0059575897767842724,0.0054575636951538845,0.005204328432299918,0.0059838394856743145,-0.05949225711438611,-0.20995169292908594,0.06624121832549681
Sos1,T7,0.6nM,0.005480401938983193,0.005053741799349206,0.005955774842083077,0.005390652889156003,0.005014728737409777,0.005591668377446603,0.05673558794970568,-0.015345562128907125,0.11257688201781137
Sos1,T7,3.5nM,0.005400992799902719,0.004967805629307696,0.005648330398821554,0.005390652889156003,0.00502506879579199,0.0055490674976226865,-0.004358927643257909,-0.06679891160908204,0.046859125623515074
Stat3,T10,0.6nM,0.005334732124064585,0.0049517417284333865,0.005708652941207585,0.00524748374530509,0.004824797404472446,0.005570428693265432,0.026426444960125188,-0.033797158224929444,0.09849610426406132
Stat3,T10,3.5nM,0.005276316090836389,0.004898872884262626,0.005478387744214473,0.00524748374530509,0.004833769834649141,0.005514923710453897,-0.00406983048247452,-0.08446107919733091,0.07193671936602822
Stat3,T13,0.6nM,0.005270206876951284,0.004846785098198176,0.0057126522995699005,0.005163763527074397,0.004531711236231025,0.00540181611168185,0.046460884712141284,-0.028381772990677158,0.1393352788656302
Stat3,T13,3.5nM,0.0053119412615068515,0.005018509525921358,0.005652961385103139,0.005163763527074397,0.004531711236231025,0.00574996755739599,0.04911499904549201,-0.12478170352762388,0.22422489802645093
Stat3,T7,0.6nM,0.005242917836501545,0.004913276808502642,0.005651887789941665,0.005304525765398496,0.005074333520438359,0.005417328256288532,0.027626387594334424,-0.07646886872697001,0.0798220706055767
Stat3,T7,3.5nM,0.005287973297846993,0.004871191778232645,0.005491375895081425,0.005304525765398496,0.005074333520438359,0.005417328256288532,0.015627506143755222,-0.058487694521411976,0.04953059565945682
Stk11,T10,0.6nM,0.005707731530217564,0.005383766626943979,0.0059487041650267795,0.005525313276783483,0.005243245388951472,0.005816538910452438,0.009665407427896011,-0.03508659846007554,0.04158753287199414
Stk11,T10,3.5nM,0.005366922678942374,0.005111882738094854,0.005764313447736998,0.005525313276783483,0.005304115643154649,0.0058070889814124844,-0.044231583445599326,-0.07790104858085922,0.018269167427887856
Stk11,T13,0.6nM,0.005476640941855241,0.005223957656299634,0.005855004686894441,0.0052005713399325875,0.00498957508087784,0.005704983801668446,0.04013943025729094,-0.017196860508807886,0.09988557456527036
Stk11,T13,3.5nM,0.0053903039234072594,0.005187253776393244,0.005798522630514476,0.0052005713399325875,0.00498957508087784,0.0058488561369098215,0.030142630801669776,-0.08047353176462561,0.11712822407875542
Stk11,T7,0.6nM,0.005543520545088231,0.005373344069663014,0.005971190703707623,0.005649557021490854,0.0054266449603007,0.005835416739455446,-0.03865960170906625,-0.06084217697364068,0.0834737403012634
Stk11,T7,3.5nM,0.005464006352087882,0.005148598988048782,0.005594726810234562,0.005649557021490854,0.005447065826819678,0.0057925482043913274,-0.06383338609540957,-0.12222391606132826,0.0004615600195095257
Tacstd2,T10,0.6nM,0.005376196530677163,0.005186884911310202,0.005812898369534769,0.005596850657208144,0.005290646187426957,0.00596531613543797,-0.06919864274909063,-0.12285728595838682,0.05567901748092933
Tacstd2,T10,3.5nM,0.005387489000937542,0.00523013008359116,0.005746123636141373,0.005596850657208144,0.005326694603628564,0.005783107111557668,-0.03521596352817317,-0.10286162835734523,0.11870477336757282
Tacstd2,T13,0.6nM,0.005626043279034661,0.005263741485135342,0.005937999587239186,0.005552289775092353,0.005050495537717479,0.006256415700551443,0.03575336029859525,-0.050835181859015165,0.11660341045168005
Tacstd2,T13,3.5nM,0.005403782256533565,0.0050671911488052775,0.005841411907507361,0.005552289775092353,0.005142347009956408,0.006256415700551443,-0.042628609497271173,-0.16714187617316287,0.07413055255879421
Tacstd2,T7,0.6nM,0.0054467837333643555,0.0052201928172599145,0.005757784931366297,0.005445302591494276,0.005330446001344712,0.005790535605339812,-0.0029014690256286405,-0.04696618337400722,0.03313665895347884
Tacstd2,T7,3.5nM,0.005456987676981174,0.00523313662352347,0.005629033376678702,0.005445302591494276,0.005297739020961896,0.00579885382649362,-0.031781013603598404,-0.09513988182841207,0.03848229528112699
Tcf7l2,T10,0.6nM,0.005664892416645351,0.005223377438999918,0.006116878711902191,0.005759213608161923,0.005270646831809285,0.006079828640301828,0.004184174391804619,-0.12681688211105846,0.11477996647959786
Tcf7l2,T10,3.5nM,0.005757840664418631,0.005307361428052925,0.00586517138619308,0.005759213608161923,0.0052500456621128394,0.006079828640301828,-0.01530468120536671,-0.051865681286539726,0.09703501040232733
Tcf7l2,T13,0.6nM,0.005780537662937882,0.005217368049953401,0.0060712525703867015,0.005550018659118677,0.004877620837298929,0.006091322250218005,0.0369113348786298,-0.07600552909547126,0.14862067196783146
Tcf7l2,T13,3.5nM,0.0055572219457717545,0.004982071216080041,0.005890571709415907,0.005550018659118677,0.004877620837298929,0.006080260119875255,0.04964232551141014,-0.14844756661285308,0.0991406190666392
Tcf7l2,T7,0.6nM,0.0056223904587985665,0.0052945781932522,0.005836958564210737,0.005460052458110098,0.005090453458139273,0.005783436634173255,0.020705228150755872,-0.028896462445053527,0.07386555587427315
Tcf7l2,T7,3.5nM,0.005649325756437118,0.005163238681484814,0.005794491034212495,0.005460052458110098,0.005090453458139273,0.005783436634173255,0.020707457809464296,-0.03444569157906602,0.05488289531972995
Tead1,T10,0.6nM,0.00536179194236894,0.005239795963222794,0.005601503394761451,0.005165393181960664,0.004925854692006935,0.005343462488017005,0.028923558000967065,-0.014150743248035606,0.131433754012778
Tead1,T10,3.5nM,0.005314307527307993,0.005091831137357762,0.005594290312921947,0.005165393181960664,0.004931015956969523,0.005355706279193488,0.0381506546678982,-0.011154746870671407,0.11655611843427727
Tead1,T13,0.6nM,0.005222926013844514,0.005044391386800893,0.0054030567761732835,0.005177891004894202,0.004714977992331784,0.005315210299716173,0.024563375776723562,-0.08090721372364093,0.17130001959318342
Tead1,T13,3.5nM,0.005301980385622856,0.00501599630245719,0.005642765808620255,0.005177891004894202,0.004714977992331784,0.005321268523688359,0.007043459451059285,-0.037718061672862756,0.2047770740438639
Tead1,T7,0.6nM,0.005344271028443143,0.005065439130301628,0.005528795296378695,0.005142875396773147,0.005011359819124399,0.0053014762136668414,0.058720393398949244,0.00586648178695067,0.07827705139037736
Tead1,T7,3.5nM,0.005387434182140993,0.005224756772086474,0.005519838414615502,0.005142875396773147,0.004974440450522826,0.0053015296543835995,0.05870374064374226,0.02519793437067017,0.09927413855473367
Tead2,T10,0.6nM,0.005280520155349836,0.004979133933990445,0.005883677485451127,0.005291632545139295,0.0049989179325643195,0.005970449343977343,0.011927156465671192,-0.06713083062035984,0.04033091633931807
Tead2,T10,3.5nM,0.005485581309416114,0.005262991889773171,0.005860378321175655,0.005291632545139295,0.0049989179325643195,0.005970449343977343,0.038279199754520134,-0.02970834427493397,0.1062909504725697
Tead2,T13,0.6nM,0.005485319471047866,0.00513730688261086,0.00610226707265453,0.0053305983856385165,0.005088212059838674,0.005806885604289422,0.015279623696998774,-0.03786894821536689,0.05451283640167342
Tead2,T13,3.5nM,0.00534134048613851,0.0051912475236537215,0.005843829543935696,0.0053305983856385165,0.004989123028053665,0.005806885604289422,0.020028755461630677,-0.018679182345944303,0.06936770189306589
Tead2,T7,0.6nM,0.005337691161855154,0.005177486070509484,0.005559939750123486,0.005321617472255426,0.0052356371182300555,0.005850688898994245,-0.008924399812572693,-0.034971502479238616,0.05989338914459493
Tead2,T7,3.5nM,0.005379300419173675,0.005171965173139288,0.005750809465431452,0.005321617472255426,0.005013701562537918,0.005850688898994245,0.007712608585295061,-0.056953897288084955,0.07459830136942494
Tead3,T10,0.6nM,0.005687678522348452,0.004952651817184113,0.006018962048614899,0.005020375693655744,0.004877734895326374,0.005836306370005227,0.07538990878154701,0.002137643618205993,0.19858347815614955
Tead3,T10,3.5nM,0.005393157567797998,0.005024681974482595,0.00571571455974767,0.005020375693655744,0.00485836864497197,0.005836306370005227,0.06680738884772397,-0.04797475830545873,0.15987876754512073
Tead3,T13,0.6nM,0.005773633064851399,0.005136726517424656,0.00598015677532913,0.005288958921054545,0.004572123775121717,0.005769084437442667,0.15680565758657292,-0.04459247354347487,0.17569094550503686
Tead3,T13,3.5nM,0.005273569403943664,0.005021964923729669,0.005696612819467919,0.005288958921054545,0.004572123775121717,0.005769084437442667,0.06393500475347372,-0.04321012131631995,0.15360938006428018
Tead3,T7,0.6nM,0.005430194642800104,0.005256298878144208,0.005915204345620312,0.005303264519924578,0.005118761520215798,0.0054264228081111945,0.04980734220770028,-0.015908881679081614,0.10293607125176726
Tead3,T7,3.5nM,0.005442397235441817,0.005143866874849877,0.005792882359914972,0.005303264519924578,0.005118761520215798,0.0054264228081111945,0.0508478780741251,-0.008466849095236564,0.09570060310554587
Tead4,T10,0.6nM,0.0050429492328734815,0.004690959660431863,0.005570941172564908,0.004978732057458928,0.00479037092527763,0.005217347032239638,0.0656256468284829,0.005404719003099886,0.10840224602464699
Tead4,T10,3.5nM,0.005097133041993303,0.004754566904895582,0.005617308714204271,0.004978732057458928,0.00479037092527763,0.005247422921393659,0.04901420004970615,-0.09277378529009347,0.1392309975038425
Tead4,T13,0.6nM,0.00505469713969541,0.004817995542510994,0.005480398020681315,0.0049359809259209644,0.0046182780926191215,0.005159825193622859,0.05636592991085949,0.015262612144357611,0.07747343372652593
Tead4,T13,3.5nM,0.0048503574406291786,0.004577595066515667,0.005471536121919633,0.0049359809259209644,0.004618119361028393,0.005159844488089693,0.017905420511381276,-0.044912981755374434,0.13190140889583873
Tead4,T7,0.6nM,0.005129657797937492,0.005018722974079837,0.005414057949463967,0.005135027991205731,0.004934473317493675,0.005312880299361751,0.03190104971432464,-0.005883967996705993,0.04434397405178105
Tead4,T7,3.5nM,0.005134698650224913,0.004930153354217504,0.005399656603812765,0.005135027991205731,0.004890836470449964,0.0053115116462734,-0.0006974093793647041,-0.046391498509983115,0.05628078124019699
Tgfbr1,T10,0.6nM,0.005638200017703805,0.005144473258376014,0.0057910773990488005,0.0053598160913116465,0.005156236607934444,0.005731231728634859,-0.007009252972712918,-0.06639490325100741,0.09472079225235791
Tgfbr1,T10,3.5nM,0.005451268360630082,0.0052631102350708635,0.005506161779178186,0.0053598160913116465,0.005156236607934444,0.005747989589818859,0.04142399002985711,-0.07534897892407398,0.09110466245412917
