shRNA_ID,Target_Gene,RTN_A,RTN_B,Predictive_Effect,Timepoint,Dosage,Gene_Category,Sort_Order
Luc_09,Luc,0.005250159456758354,0.0054977994864978084,-0.06649304974491203,T10,3.5nM,Other,4
Luc_10,Luc,0.0044776611509607074,0.0044736518395403855,0.0012923722131977496,T10,3.5nM,Other,4
Luc_01,Luc,0.005244182105772111,0.005603855935553365,-0.09570208286712273,T13,0.6nM,Other,4
Luc_02,Luc,0.006018808043578734,0.006067185285266457,-0.011549564446114617,T13,0.6nM,Other,4
Luc_03,Luc,0.005295687875535999,0.005099496142080355,0.054463385106836265,T13,0.6nM,Other,4
Luc_04,Luc,0.005809504188683395,0.005869172685402453,-0.014742114074619412,T13,0.6nM,Other,4
Luc_05,Luc,0.005648306356133142,0.005855520237586901,-0.051979013154523704,T13,0.6nM,Other,4
Luc_06,Luc,0.004863758815479263,0.005256105870104956,-0.11192264510075223,T13,0.6nM,Other,4
Luc_07,Luc,0.003900351276403922,0.0038325595597592387,0.025295850714001745,T13,0.6nM,Other,4
Luc_08,Luc,0.005541118549990258,0.005665968937560372,-0.03214545922801813,T13,0.6nM,Other,4
Luc_09,Luc,0.005057412353207758,0.005347387644763023,-0.0804348523278733,T13,0.6nM,Other,4
Luc_10,Luc,0.004701157380011041,0.0044717768026812845,0.07216779670761983,T13,0.6nM,Other,4
Luc_01,Luc,0.0060879167081507755,0.005603855935553365,0.11952875343236832,T13,3.5nM,Other,4
Luc_02,Luc,0.005958002071757949,0.006067185285266457,-0.026198745135877798,T13,3.5nM,Other,4
Luc_03,Luc,0.005749809186583988,0.005099496142080355,0.17315937149250765,T13,3.5nM,Other,4
Luc_04,Luc,0.006119346313308284,0.005869172685402453,0.060220391839653796,T13,3.5nM,Other,4
Luc_05,Luc,0.005516715998955687,0.005855520237586901,-0.08598764131052983,T13,3.5nM,Other,4
Luc_06,Luc,0.005415936917744639,0.005256105870104956,0.04321660002440253,T13,3.5nM,Other,4
Luc_07,Luc,0.0038592147107582766,0.0038325595597592387,0.009999099491568759,T13,3.5nM,Other,4
Luc_08,Luc,0.0048234946894264935,0.005665968937560372,-0.2322439144348732,T13,3.5nM,Other,4
Luc_09,Luc,0.005286473608638489,0.005347387644763023,-0.016528584863681233,T13,3.5nM,Other,4
Luc_10,Luc,0.004236554489401421,0.0044717768026812845,-0.07795675680870227,T13,3.5nM,Other,4
Map2k1_01,Map2k1,0.005723145255697069,0.005882173441766085,-0.03954110063407897,T7,0.6nM,Other,4
Map2k1_02,Map2k1,0.005442377446958982,0.005366452916051025,0.02026819593431281,T7,0.6nM,Other,4
Map2k1_03,Map2k1,0.004838147302251542,0.005611019113608103,-0.21380813298723028,T7,0.6nM,Other,4
Map2k1_04,Map2k1,0.005961423871180826,0.005604147922655892,0.08916191943905286,T7,0.6nM,Other,4
Map2k1_05,Map2k1,0.004689460967852404,0.004727783598988456,-0.01174190065794449,T7,0.6nM,Other,4
Map2k1_06,Map2k1,0.005464331143155812,0.004944888937650307,0.14410679645898994,T7,0.6nM,Other,4
Map2k1_07,Map2k1,0.005908982870525495,0.0052375035156834475,0.17403050948415116,T7,0.6nM,Other,4
Map2k1_08,Map2k1,0.005102486078069697,0.005220610076200819,-0.03301806787557765,T7,0.6nM,Other,4
Map2k1_09,Map2k1,0.005469085490771957,0.00482706343484898,0.18015382788060053,T7,0.6nM,Other,4
Map2k1_10,Map2k1,0.0050523862965986335,0.004396753306289096,0.20052636141007144,T7,0.6nM,Other,4
Map2k1_01,Map2k1,0.005827567283864453,0.005882173441766085,-0.013455567654734817,T7,3.5nM,Other,4
Map2k1_02,Map2k1,0.005665918816946157,0.005366452916051025,0.07834111066144209,T7,3.5nM,Other,4
Map2k1_03,Map2k1,0.0058470605099299085,0.005611019113608103,0.05944869425204704,T7,3.5nM,Other,4
Map2k1_04,Map2k1,0.005580867770039348,0.005604147922655892,-0.006005572124967147,T7,3.5nM,Other,4
Map2k1_05,Map2k1,0.0049261100691030246,0.004727783598988456,0.05928486208974869,T7,3.5nM,Other,4
Map2k1_06,Map2k1,0.004894828790201204,0.004944888937650307,-0.014679719802479414,T7,3.5nM,Other,4
Map2k1_07,Map2k1,0.006526970263128591,0.0052375035156834475,0.3175341591755443,T7,3.5nM,Other,4
Map2k1_08,Map2k1,0.005098590351991275,0.005220610076200819,-0.034119980013137596,T7,3.5nM,Other,4
Map2k1_09,Map2k1,0.00502029984940085,0.00482706343484898,0.056627749074607804,T7,3.5nM,Other,4
Map2k1_10,Map2k1,0.004869068598748366,0.004396753306289096,0.14720723855261975,T7,3.5nM,Other,4
Map2k1_01,Map2k1,0.006513147145843348,0.0058771045540892035,0.14824925639334266,T10,0.6nM,Other,4
Map2k1_02,Map2k1,0.005082922242510343,0.005212625076549079,-0.036351935426476086,T10,0.6nM,Other,4
Map2k1_03,Map2k1,0.006093510757786592,0.005570957445273158,0.12934837629463147,T10,0.6nM,Other,4
Map2k1_04,Map2k1,0.005920110228072454,0.005749971815331877,0.04206915361037122,T10,0.6nM,Other,4
Map2k1_05,Map2k1,0.004858167490904586,0.00485292294521081,0.0015582762511583488,T10,0.6nM,Other,4
Map2k1_06,Map2k1,0.004577379650109563,0.004756885208502073,-0.05549525637170179,T10,0.6nM,Other,4
Map2k1_07,Map2k1,0.005656679989905384,0.006078060207825231,-0.10365540888065469,T10,0.6nM,Other,4
Map2k1_08,Map2k1,0.0049860673147911335,0.005066311492206543,-0.0230334208690108,T10,0.6nM,Other,4
Map2k1_09,Map2k1,0.004899013065865514,0.005000012664590941,-0.029440609759463894,T10,0.6nM,Other,4
Map2k1_10,Map2k1,0.004464710185758563,0.0038361052789508783,0.21892421529853745,T10,0.6nM,Other,4
Map2k1_01,Map2k1,0.0059212406053312525,0.0058771045540892035,0.010793913623887902,T10,3.5nM,Other,4
Map2k1_02,Map2k1,0.005677259104370206,0.005212625076549079,0.12318448992726422,T10,3.5nM,Other,4
Map2k1_03,Map2k1,0.00512845223321178,0.005570957445273158,-0.11940180957435399,T10,3.5nM,Other,4
Map2k1_04,Map2k1,0.005314193032582802,0.005749971815331877,-0.11370425121810994,T10,3.5nM,Other,4
Map2k1_05,Map2k1,0.0041620943520026136,0.00485292294521081,-0.2215442827358874,T10,3.5nM,Other,4
Map2k1_06,Map2k1,0.005094456153041962,0.004756885208502073,0.09891093191181512,T10,3.5nM,Other,4
Map2k1_07,Map2k1,0.006804285526182236,0.006078060207825231,0.16283271572214336,T10,3.5nM,Other,4
Map2k1_08,Map2k1,0.005713766321006112,0.005066311492206543,0.17350625375385895,T10,3.5nM,Other,4
Map2k1_09,Map2k1,0.00511091948879815,0.005000012664590941,0.03165111594503444,T10,3.5nM,Other,4
Map2k1_10,Map2k1,0.004569649005160785,0.0038361052789508783,0.2524410415494153,T10,3.5nM,Other,4
Map2k1_01,Map2k1,0.0061398174142911,0.005951720627959705,0.04488894506242999,T13,0.6nM,Other,4
Map2k1_02,Map2k1,0.00489021843150502,0.0048953252943414955,-0.0015058225815495277,T13,0.6nM,Other,4
Map2k1_03,Map2k1,0.005803225721118115,0.005327257211950893,0.12346210562349312,T13,0.6nM,Other,4
Map2k1_04,Map2k1,0.006043230355804557,0.00578614996158711,0.06271622116053045,T13,0.6nM,Other,4
Map2k1_05,Map2k1,0.003763478038782506,0.004363832702381046,-0.21352924081072802,T13,0.6nM,Other,4
Map2k1_06,Map2k1,0.004971323012285628,0.004568856267790101,0.12179678826260769,T13,0.6nM,Other,4
Map2k1_07,Map2k1,0.005833862345250512,0.006286708156634501,-0.10785344639947686,T13,0.6nM,Other,4
Map2k1_08,Map2k1,0.00496460881324329,0.00527039483067063,-0.08623100018927746,T13,0.6nM,Other,4
Map2k1_09,Map2k1,0.0050823106963507145,0.004496800283930754,0.17658576308915724,T13,0.6nM,Other,4
Map2k1_10,Map2k1,0.004333891625525171,0.0041265480100606275,0.0707276520406601,T13,0.6nM,Other,4
Map2k1_01,Map2k1,0.005904382120655585,0.005951720627959705,-0.011520715382461622,T13,3.5nM,Other,4
Map2k1_02,Map2k1,0.005375248731607089,0.0048953252943414955,0.13492678471246883,T13,3.5nM,Other,4
Map2k1_03,Map2k1,0.005380636319509054,0.005327257211950893,0.014383858310519554,T13,3.5nM,Other,4
Map2k1_04,Map2k1,0.005037056972673627,0.00578614996158711,-0.2000226655740548,T13,3.5nM,Other,4
Map2k1_05,Map2k1,0.004594845201209416,0.004363832702381046,0.07442046475119628,T13,3.5nM,Other,4
Map2k1_06,Map2k1,0.005613862387055511,0.004568856267790101,0.2971606420741022,T13,3.5nM,Other,4
Map2k1_07,Map2k1,0.006563917801249748,0.006286708156634501,0.06225238088810839,T13,3.5nM,Other,4
Map2k1_08,Map2k1,0.005313519444893187,0.00527039483067063,0.0117567111301449,T13,3.5nM,Other,4
Map2k1_09,Map2k1,0.004827828276138711,0.004496800283930754,0.10247554981964094,T13,3.5nM,Other,4
Map2k1_10,Map2k1,0.004528441370643842,0.0041265480100606275,0.1340791538234409,T13,3.5nM,Other,4
Map2k2_01,Map2k2,0.005195534285891269,0.005178711995133679,0.004678789391797195,T7,0.6nM,Other,4
Map2k2_02,Map2k2,0.005538711355386806,0.005496585060071348,0.011014782073204783,T7,0.6nM,Other,4
Map2k2_03,Map2k2,0.005423039740031114,0.005799264546520316,-0.09676820909665047,T7,0.6nM,Other,4
Map2k2_04,Map2k2,0.005631141986276099,0.005683037359423313,-0.013234671334866492,T7,0.6nM,Other,4
Map2k2_05,Map2k2,0.005875884840768552,0.00554654317440546,0.08321721454630908,T7,0.6nM,Other,4
Map2k2_06,Map2k2,0.005529464960199527,0.005511381955780185,0.004725775898497652,T7,0.6nM,Other,4
Map2k2_07,Map2k2,0.0055749561198051726,0.005287998218994369,0.07623875875480264,T7,0.6nM,Other,4
Map2k2_08,Map2k2,0.005312575164313005,0.005624957603034239,-0.08243087427774524,T7,0.6nM,Other,4
Map2k2_09,Map2k2,0.005777148671577347,0.005542143619766042,0.059913524603755444,T7,0.6nM,Other,4
Map2k2_10,Map2k2,0.005827711479505417,0.005574173923453463,0.06417143607356095,T7,0.6nM,Other,4
Map2k2_01,Map2k2,0.005613372420330049,0.005178711995133679,0.11627445059150479,T7,3.5nM,Other,4
Map2k2_02,Map2k2,0.005599917016160396,0.005496585060071348,0.026869874650561097,T7,3.5nM,Other,4
Map2k2_03,Map2k2,0.00540080321214459,0.005799264546520316,-0.10269596946476187,T7,3.5nM,Other,4
Map2k2_04,Map2k2,0.0057858134710148945,0.005683037359423313,0.025857613457542825,T7,3.5nM,Other,4
Map2k2_05,Map2k2,0.005715907099442819,0.00554654317440546,0.04339356172846224,T7,3.5nM,Other,4
Map2k2_06,Map2k2,0.006159629844803434,0.005511381955780185,0.16042954272954485,T7,3.5nM,Other,4
Map2k2_07,Map2k2,0.0052068631545471354,0.005287998218994369,-0.022307200261510386,T7,3.5nM,Other,4
Map2k2_08,Map2k2,0.005263493517077655,0.005624957603034239,-0.09582155082383652,T7,3.5nM,Other,4
Map2k2_09,Map2k2,0.005596882925018589,0.005542143619766042,0.01417947243913146,T7,3.5nM,Other,4
Map2k2_10,Map2k2,0.005708522872218536,0.005574173923453463,0.03435946691746064,T7,3.5nM,Other,4
Map2k2_01,Map2k2,0.0051454494913120655,0.005466166871099705,-0.08723239090259655,T10,0.6nM,Other,4
Map2k2_02,Map2k2,0.0052471391896028,0.00567748659885627,-0.11372133508404726,T10,0.6nM,Other,4
Map2k2_03,Map2k2,0.005789043229827036,0.006121649230432819,-0.08059545105860455,T10,0.6nM,Other,4
Map2k2_04,Map2k2,0.00536494897091102,0.005519126225815443,-0.04087543247907966,T10,0.6nM,Other,4
Map2k2_05,Map2k2,0.0059499591533551804,0.005712054192218799,0.05887009753562956,T10,0.6nM,Other,4
Map2k2_06,Map2k2,0.006216863768306065,0.0059714646872389,0.05810212440712061,T10,0.6nM,Other,4
Map2k2_07,Map2k2,0.00565850528437352,0.005404642608532886,0.06622178964118333,T10,0.6nM,Other,4
Map2k2_08,Map2k2,0.0052667002296529035,0.005596734147620075,-0.08768587298210406,T10,0.6nM,Other,4
Map2k2_09,Map2k2,0.005821001787805383,0.0059566309496426545,-0.03322911723307762,T10,0.6nM,Other,4
Map2k2_10,Map2k2,0.005410480517603767,0.005231650673481169,0.048490516143435025,T10,0.6nM,Other,4
Map2k2_01,Map2k2,0.005333728723801448,0.005466166871099705,-0.03538505257677413,T10,3.5nM,Other,4
Map2k2_02,Map2k2,0.005284280931153087,0.00567748659885627,-0.10354522817880675,T10,3.5nM,Other,4
Map2k2_03,Map2k2,0.00564967679401091,0.006121649230432819,-0.11575204465268452,T10,3.5nM,Other,4
Map2k2_04,Map2k2,0.005531311396654821,0.005519126225815443,0.003181682620728867,T10,3.5nM,Other,4
Map2k2_05,Map2k2,0.005536283587499092,0.005712054192218799,-0.04509182210240876,T10,3.5nM,Other,4
Map2k2_06,Map2k2,0.005869674867445867,0.0059714646872389,-0.024804248774740602,T10,3.5nM,Other,4
Map2k2_07,Map2k2,0.00544356078464981,0.005404642608532886,0.010351446876140834,T10,3.5nM,Other,4
Map2k2_08,Map2k2,0.0052532771181514615,0.005596734147620075,-0.09136752861038572,T10,3.5nM,Other,4
Map2k2_09,Map2k2,0.005229970706458513,0.0059566309496426545,-0.18769371208543734,T10,3.5nM,Other,4
Map2k2_10,Map2k2,0.005870380642261818,0.005231650673481169,0.16618783961507522,T10,3.5nM,Other,4
Map2k2_01,Map2k2,0.005682203717998754,0.005644824133077442,0.009521921949364149,T13,0.6nM,Other,4
Map2k2_02,Map2k2,0.005159050080652697,0.00536900720002786,-0.05754988831494205,T13,0.6nM,Other,4
Map2k2_03,Map2k2,0.0056245065005398566,0.0060613063587506635,-0.10790224456422558,T13,0.6nM,Other,4
Map2k2_04,Map2k2,0.005615971646737237,0.0055085771855713644,0.02785591979505243,T13,0.6nM,Other,4
Map2k2_05,Map2k2,0.00566946190588627,0.0056789606061136335,-0.002415090008959724,T13,0.6nM,Other,4
Map2k2_06,Map2k2,0.005752930592141186,0.005504126968068577,0.06378331430837357,T13,0.6nM,Other,4
Map2k2_07,Map2k2,0.005628531430724478,0.005564543439057201,0.016495228523992322,T13,0.6nM,Other,4
Map2k2_08,Map2k2,0.005536165699142739,0.005440028461810844,0.025272924362369067,T13,0.6nM,Other,4
Map2k2_09,Map2k2,0.005804500470464841,0.005886328789327503,-0.020196212794150587,T13,0.6nM,Other,4
Map2k2_10,Map2k2,0.005412365819761193,0.0049854153198062925,0.11854565765142001,T13,0.6nM,Other,4
Map2k2_01,Map2k2,0.0051443604241341555,0.005644824133077442,-0.13393690962025673,T13,3.5nM,Other,4
Map2k2_02,Map2k2,0.005076142271743035,0.00536900720002786,-0.08092283467666048,T13,3.5nM,Other,4
Map2k2_03,Map2k2,0.0053661584271158715,0.0060613063587506635,-0.17573911457868407,T13,3.5nM,Other,4
Map2k2_04,Map2k2,0.0055132132628120025,0.0055085771855713644,0.0012136768649390294,T13,3.5nM,Other,4
Map2k2_05,Map2k2,0.005515335918716451,0.0056789606061136335,-0.0421781463792544,T13,3.5nM,Other,4
Map2k2_06,Map2k2,0.006041999686546346,0.005504126968068577,0.13451235900382905,T13,3.5nM,Other,4
Map2k2_07,Map2k2,0.005346237701597176,0.005564543439057201,-0.05773933849575365,T13,3.5nM,Other,4
Map2k2_08,Map2k2,0.005277607923237158,0.005440028461810844,-0.04373002362831349,T13,3.5nM,Other,4
Map2k2_09,Map2k2,0.005591240695691861,0.005886328789327503,-0.07419967586478572,T13,3.5nM,Other,4
Map2k2_10,Map2k2,0.005769309170856314,0.0049854153198062925,0.21068488172050204,T13,3.5nM,Other,4
Map4k1_01,Map4k1,0.005822531195179036,0.006048317711932256,-0.05488746090634924,T7,0.6nM,Other,4
Map4k1_02,Map4k1,0.006073035339087574,0.005961788651911079,0.02667253222983128,T7,0.6nM,Other,4
Map4k1_03,Map4k1,0.005615427733133835,0.005391649948190321,0.05866908556575867,T7,0.6nM,Other,4
Map4k1_04,Map4k1,0.005592839736115564,0.005627009351111539,-0.008787370690368645,T7,0.6nM,Other,4
Map4k1_05,Map4k1,0.005008221699789548,0.005410899122981329,-0.11156991726647592,T7,0.6nM,Other,4
Map4k1_06,Map4k1,0.00574399864299395,0.0061770026248098645,-0.10485153541190233,T7,0.6nM,Other,4
Map4k1_07,Map4k1,0.004657535401277684,0.004789663054250251,-0.040357433124818674,T7,0.6nM,Other,4
Map4k1_08,Map4k1,0.005390540675732138,0.005410823284727062,-0.005418140507672684,T7,0.6nM,Other,4
Map4k1_09,Map4k1,0.00580690535723518,0.006309840586536231,-0.11983403630725097,T7,0.6nM,Other,4
Map4k1_10,Map4k1,0.005934933237780991,0.004787345378790732,0.31000590927646615,T7,0.6nM,Other,4
Map4k1_01,Map4k1,0.005997063781095392,0.006048317711932256,-0.012277608336101059,T7,3.5nM,Other,4
Map4k1_02,Map4k1,0.0056216136380619714,0.005961788651911079,-0.08476092838376775,T7,3.5nM,Other,4
Map4k1_03,Map4k1,0.005384012726564972,0.005391649948190321,-0.002045012718478697,T7,3.5nM,Other,4
Map4k1_04,Map4k1,0.0056679300585644726,0.005627009351111539,0.010453594812169778,T7,3.5nM,Other,4
Map4k1_05,Map4k1,0.004799157798638858,0.005410899122981329,-0.17308709462631353,T7,3.5nM,Other,4
Map4k1_06,Map4k1,0.0058291184653662025,0.0061770026248098645,-0.08362922185852968,T7,3.5nM,Other,4
Map4k1_07,Map4k1,0.0052712910606761655,0.004789663054250251,0.13823218635132004,T7,3.5nM,Other,4
Map4k1_08,Map4k1,0.005600805944054223,0.005410823284727062,0.04978631859351443,T7,3.5nM,Other,4
Map4k1_09,Map4k1,0.00653565655305146,0.006309840586536231,0.050728615205983804,T7,3.5nM,Other,4
Map4k1_10,Map4k1,0.005217975552501834,0.004787345378790732,0.12426429302248682,T7,3.5nM,Other,4
Map4k1_01,Map4k1,0.005860977785197723,0.0060336099362723675,-0.04188006233872353,T10,0.6nM,Other,4
Map4k1_02,Map4k1,0.006198646964486897,0.005791028995378072,0.09813361924387373,T10,0.6nM,Other,4
Map4k1_03,Map4k1,0.00530566069631572,0.005480488871420901,-0.046772174081788076,T10,0.6nM,Other,4
Map4k1_04,Map4k1,0.006025544332141879,0.005549656131680798,0.1186931947554281,T10,0.6nM,Other,4
Map4k1_05,Map4k1,0.004943124787087468,0.005113245922148243,-0.04881608711525917,T10,0.6nM,Other,4
Map4k1_06,Map4k1,0.006478635564754004,0.0056460479221267495,0.1984486317762232,T10,0.6nM,Other,4
Map4k1_07,Map4k1,0.00476737419578296,0.004546319442501402,0.06849581115868096,T10,0.6nM,Other,4
Map4k1_08,Map4k1,0.005409970786339835,0.005339115671185249,0.019019998443611384,T10,0.6nM,Other,4
Map4k1_09,Map4k1,0.005740834294734154,0.005894852086991214,-0.03819519990498003,T10,0.6nM,Other,4
Map4k1_10,Map4k1,0.006018179445578043,0.005221743936207542,0.204795411985491,T10,0.6nM,Other,4
Map4k1_01,Map4k1,0.006011995866045909,0.0060336099362723675,-0.005177414221764591,T10,3.5nM,Other,4
Map4k1_02,Map4k1,0.006026430344571277,0.005791028995378072,0.05748397844474039,T10,3.5nM,Other,4
Map4k1_03,Map4k1,0.005081383460861345,0.005480488871420901,-0.10908325083850112,T10,3.5nM,Other,4
Map4k1_04,Map4k1,0.005574510289343886,0.005549656131680798,0.0064466906217521954,T10,3.5nM,Other,4
Map4k1_05,Map4k1,0.004895784623312272,0.005113245922148243,-0.06269932228248351,T10,3.5nM,Other,4
Map4k1_06,Map4k1,0.006371023207952534,0.0056460479221267495,0.17428371876551738,T10,3.5nM,Other,4
Map4k1_07,Map4k1,0.005566320877898681,0.004546319442501402,0.2920250199089001,T10,3.5nM,Other,4
Map4k1_08,Map4k1,0.005381573932405214,0.005339115671185249,0.011427369960087527,T10,3.5nM,Other,4
Map4k1_09,Map4k1,0.0062647384750328765,0.005894852086991214,0.08779867099611585,T10,3.5nM,Other,4
Map4k1_10,Map4k1,0.004902849536272671,0.005221743936207542,-0.09091122514737397,T10,3.5nM,Other,4
Map4k1_01,Map4k1,0.006591917921247932,0.006186893637788501,0.09148304700871868,T13,0.6nM,Other,4
Map4k1_02,Map4k1,0.005726685755439207,0.005881530643484906,-0.038491219621896354,T13,0.6nM,Other,4
Map4k1_03,Map4k1,0.00548581676404027,0.005219441695274794,0.07181093923263335,T13,0.6nM,Other,4
Map4k1_04,Map4k1,0.006019320004869182,0.005471436743751306,0.13768079687729362,T13,0.6nM,Other,4
Map4k1_05,Map4k1,0.0049425461947435025,0.005327652897807919,-0.10824564242744858,T13,0.6nM,Other,4
Map4k1_06,Map4k1,0.005291352319756451,0.005826106356297394,-0.13889555684991245,T13,0.6nM,Other,4
Map4k1_07,Map4k1,0.004849530616785966,0.004256509684958612,0.18817420341109728,T13,0.6nM,Other,4
Map4k1_08,Map4k1,0.005836691582247946,0.005393967483150294,0.11380401201029693,T13,0.6nM,Other,4
Map4k1_09,Map4k1,0.006243289495245379,0.00579140609096348,0.10839270216247769,T13,0.6nM,Other,4
Map4k1_10,Map4k1,0.005134686935972654,0.005365072285554957,-0.06332129156365748,T13,0.6nM,Other,4
Map4k1_01,Map4k1,0.005997645729654093,0.006186893637788501,-0.04481892474539558,T13,3.5nM,Other,4
Map4k1_02,Map4k1,0.005961461132696324,0.005881530643484906,0.01947431418590133,T13,3.5nM,Other,4
Map4k1_03,Map4k1,0.0049696050348006756,0.005219441695274794,-0.07076429873813371,T13,3.5nM,Other,4
Map4k1_04,Map4k1,0.0057414657677334405,0.005471436743751306,0.06949937697187338,T13,3.5nM,Other,4
Map4k1_05,Map4k1,0.005050028036429068,0.005327652897807919,-0.07720869502043873,T13,3.5nM,Other,4
Map4k1_06,Map4k1,0.006854023363509616,0.005826106356297394,0.23441907132582376,T13,3.5nM,Other,4
Map4k1_07,Map4k1,0.004992364009753392,0.004256509684958612,0.23005221665489983,T13,3.5nM,Other,4
Map4k1_08,Map4k1,0.005795803013668406,0.005393967483150294,0.10366173726739908,T13,3.5nM,Other,4
Map4k1_09,Map4k1,0.006784088202733905,0.00579140609096348,0.22824126555234497,T13,3.5nM,Other,4
Map4k1_10,Map4k1,0.004480351312639624,0.005365072285554957,-0.25998574795678153,T13,3.5nM,Other,4
Mapk1_01,Mapk1,0.004803290940588964,0.004826065994560786,-0.006824447138282208,T7,0.6nM,Other,4
Mapk1_02,Mapk1,0.006483362041550987,0.005908852629751902,0.13386411992026878,T7,0.6nM,Other,4
Mapk1_03,Mapk1,0.005581377151657691,0.0057813845119222525,-0.050793889966429764,T7,0.6nM,Other,4
Mapk1_04,Mapk1,0.0050591066048410365,0.004852192217166715,0.060245936516462796,T7,0.6nM,Other,4
Mapk1_05,Mapk1,0.005144647158477418,0.0048257990997785565,0.09230427767323698,T7,0.6nM,Other,4
Mapk1_06,Mapk1,0.004990142437230758,0.005051406619389136,-0.017604181978210207,T7,0.6nM,Other,4
Mapk1_07,Mapk1,0.005170683061271615,0.005911416914984928,-0.1931490961866232,T7,0.6nM,Other,4
Mapk1_08,Mapk1,0.004968097319609003,0.005355669299314194,-0.10837344553964445,T7,0.6nM,Other,4
Mapk1_09,Mapk1,0.005036595010954357,0.005229679961263664,-0.054273931542549884,T7,0.6nM,Other,4
Mapk1_10,Mapk1,0.0053578248160743355,0.005293049486258649,0.017548268175344293,T7,0.6nM,Other,4
Mapk1_01,Mapk1,0.004667468917853344,0.004826065994560786,-0.04820722885527165,T7,3.5nM,Other,4
Mapk1_02,Mapk1,0.005787716838267753,0.005908852629751902,-0.029883677382672152,T7,3.5nM,Other,4
Mapk1_03,Mapk1,0.005444910299068185,0.0057813845119222525,-0.08650674541832248,T7,3.5nM,Other,4
Mapk1_04,Mapk1,0.004693987248037885,0.004852192217166715,-0.047822780676490234,T7,3.5nM,Other,4
Mapk1_05,Mapk1,0.004920446225300003,0.0048257990997785565,0.02802129983793835,T7,3.5nM,Other,4
Mapk1_06,Mapk1,0.005055034112583743,0.005051406619389136,0.0010356498012005183,T7,3.5nM,Other,4
Mapk1_07,Mapk1,0.005651135630027661,0.005911416914984928,-0.06496315825532523,T7,3.5nM,Other,4
Mapk1_08,Mapk1,0.004934916368247378,0.005355669299314194,-0.11804124458109992,T7,3.5nM,Other,4
Mapk1_09,Mapk1,0.004720665186102786,0.005229679961263664,-0.14773249790873988,T7,3.5nM,Other,4
Mapk1_10,Mapk1,0.005628447707341633,0.005293049486258649,0.08863794817414157,T7,3.5nM,Other,4
Mapk1_01,Mapk1,0.004966463996495139,0.0046227491731083,0.10346796778058692,T10,0.6nM,Other,4
Mapk1_02,Mapk1,0.005714026412493936,0.00608690241949106,-0.09120053283295533,T10,0.6nM,Other,4
Mapk1_03,Mapk1,0.005686551154601548,0.005630496095021316,0.014291893644918053,T10,0.6nM,Other,4
Mapk1_04,Mapk1,0.004055164452982201,0.004368907112365836,-0.10751201024210359,T10,0.6nM,Other,4
Mapk1_05,Mapk1,0.004706759820216785,0.004517193367704149,0.059307563458597244,T10,0.6nM,Other,4
Mapk1_06,Mapk1,0.00485947334154965,0.0044785876038212925,0.11775613993342464,T10,0.6nM,Other,4
Mapk1_07,Mapk1,0.005698686873436689,0.005989250304854676,-0.07174590430827113,T10,0.6nM,Other,4
Mapk1_08,Mapk1,0.005023345188763987,0.005165606464151044,-0.04028932160002069,T10,0.6nM,Other,4
Mapk1_09,Mapk1,0.004753106985605148,0.005396430860384182,-0.18313466515793356,T10,0.6nM,Other,4
Mapk1_10,Mapk1,0.00543270267595633,0.005713491403426052,-0.07270252539670154,T10,0.6nM,Other,4
Mapk1_01,Mapk1,0.004754320994356755,0.0046227491731083,0.040488226908723265,T10,3.5nM,Other,4
Mapk1_02,Mapk1,0.0066208841172519005,0.00608690241949106,0.1213156418012638,T10,3.5nM,Other,4
Mapk1_03,Mapk1,0.005379583992873443,0.005630496095021316,-0.0657674292757052,T10,3.5nM,Other,4
Mapk1_04,Mapk1,0.004321507827556126,0.004368907112365836,-0.0157376584920156,T10,3.5nM,Other,4
Mapk1_05,Mapk1,0.004462519961331695,0.004517193367704149,-0.017568050123993373,T10,3.5nM,Other,4
Mapk1_06,Mapk1,0.004390766534781503,0.0044785876038212925,-0.02857100070051754,T10,3.5nM,Other,4
Mapk1_07,Mapk1,0.0057125527038264946,0.005989250304854676,-0.06823985670477263,T10,3.5nM,Other,4
Mapk1_08,Mapk1,0.004815721941375884,0.005165606464151044,-0.10118564392428533,T10,3.5nM,Other,4
Mapk1_09,Mapk1,0.004035146879554013,0.005396430860384182,-0.4193843515224415,T10,3.5nM,Other,4
Mapk1_10,Mapk1,0.005271141518638532,0.005713491403426052,-0.1162571921325888,T10,3.5nM,Other,4
Mapk1_01,Mapk1,0.004594329449360681,0.004055640315855147,0.17992460378481773,T13,0.6nM,Other,4
Mapk1_02,Mapk1,0.005877042220114397,0.0055478160716089684,0.08317030419040519,T13,0.6nM,Other,4
Mapk1_03,Mapk1,0.006057086152122247,0.006141785410771214,-0.020034175037516977,T13,0.6nM,Other,4
Mapk1_04,Mapk1,0.003873701569788055,0.004198315276979916,-0.1160976985209033,T13,0.6nM,Other,4
Mapk1_05,Mapk1,0.0042121641087329185,0.00432959899651528,-0.03967176422615929,T13,0.6nM,Other,4
Mapk1_06,Mapk1,0.004745653893857665,0.004699371567599095,0.014139044364962711,T13,0.6nM,Other,4
Mapk1_07,Mapk1,0.005532075889723629,0.006303619694448012,-0.18835955005780006,T13,0.6nM,Other,4
Mapk1_08,Mapk1,0.005035607258485776,0.00543242856529466,-0.1094315310480925,T13,0.6nM,Other,4
Mapk1_09,Mapk1,0.004578886071705169,0.005428051184597112,-0.2454376554853299,T13,0.6nM,Other,4
