shRNA_ID,Sample_Description,Mean_Proportion,Std_Proportion,CV
NT_136,T10_Dox_3.5nM,0.0003457184410636192,6.973817421908066e-06,0.020171956695317687
NT_136,T10_Dox_Vehicle,0.0003323322934530538,2.680127098919846e-05,0.08064600256184397
NT_136,T13_Dox_0.6nM,0.00037789188090889866,1.3051838047503978e-05,0.034538551122379066
NT_136,T13_Dox_3.5nM,0.00036724070905609326,1.1714013041667272e-05,0.03189737072389228
NT_136,T13_Dox_Vehicle,0.00034522847679819245,4.8460054236121115e-05,0.1403709644278535
NT_136,T4_Dox_NoTx,0.0003525009393270994,9.78405498050192e-06,0.027756110378539766
NT_136,T7_Dox_0.6nM,0.0003700868925285428,1.683950955426358e-05,0.04550150219914865
NT_136,T7_Dox_3.5nM,0.00036659831291264034,8.429769403743759e-06,0.022994566823750104
NT_136,T7_Dox_Vehicle,0.00032716003760308336,9.370476345929393e-06,0.028641873300240383
NT_136,T7_NoDox_NoTx,0.0003513360494520616,2.5918243286896096e-05,0.07377052063777059
NT_137,T10_Dox_0.6nM,0.0010747642230596573,9.729163047256397e-06,0.009052369662584457
NT_137,T10_Dox_3.5nM,0.0010748722900107096,9.217062119952808e-07,0.0008575029987851835
NT_137,T10_Dox_Vehicle,0.0011026420890114152,5.228881858404851e-05,0.04742138823208587
NT_137,T13_Dox_0.6nM,0.0010670554990929388,1.4223899645032918e-05,0.01333004670996409
NT_137,T13_Dox_3.5nM,0.0010319205587624213,5.9126369536952405e-05,0.05729740437370727
NT_137,T13_Dox_Vehicle,0.0010591405678254027,7.481983025847744e-05,0.07064202102285194
NT_137,T4_Dox_NoTx,0.0010571797646416535,2.4087961535425186e-05,0.022785114075268127
NT_137,T7_Dox_0.6nM,0.001078282053384835,2.289366031201347e-05,0.02123160655428511
NT_137,T7_Dox_3.5nM,0.0010667055081480228,2.4085314810000793e-06,0.002257916043933895
NT_137,T7_Dox_Vehicle,0.001074137534088776,1.1249683110621356e-05,0.01047322410175789
NT_137,T7_NoDox_NoTx,0.0010601459844355185,6.17021609213556e-06,0.005820157018677886
NT_138,T10_Dox_0.6nM,0.0011112159199031092,6.645916144484359e-05,0.059807603773925765
NT_138,T10_Dox_3.5nM,0.0011581999629956372,3.567515604840678e-05,0.03080224243500616
NT_138,T10_Dox_Vehicle,0.0012177067423259167,6.402088986050608e-05,0.052574965412625616
NT_138,T13_Dox_0.6nM,0.0011755621555030644,5.155789342403933e-05,0.043858075204858814
NT_138,T13_Dox_3.5nM,0.001097920042933871,1.4002286758283923e-05,0.012753466746874297
NT_138,T13_Dox_Vehicle,0.0011404491585473692,3.116027412969227e-05,0.02732280864618483
NT_138,T4_Dox_NoTx,0.0011573423241754298,4.477293898220144e-05,0.038685994668086435
NT_138,T7_Dox_0.6nM,0.0011810217599055465,4.88413389520943e-05,0.041355155857585923
NT_138,T7_Dox_3.5nM,0.0012003853282093306,4.963932584853291e-05,0.04135282619838594
NT_138,T7_Dox_Vehicle,0.0011579770345194252,4.64327346583513e-06,0.0040098148127455276
NT_138,T7_NoDox_NoTx,0.0011194754393827138,4.3007369874951464e-05,0.03841743048750226
NT_139,T10_Dox_0.6nM,0.00062110949346014,6.302737230859494e-05,0.10147546120648653
NT_139,T10_Dox_3.5nM,0.0006271439217884654,1.1009512793610772e-05,0.017555001987764243
NT_139,T10_Dox_Vehicle,0.0006392299247735308,1.0117736475669193e-05,0.01582800817601546
NT_139,T13_Dox_0.6nM,0.0006521823188397223,1.590505745445288e-05,0.024387440436516406
NT_139,T13_Dox_3.5nM,0.0006353271003430752,9.709165530055459e-06,0.015282152335092477
NT_139,T13_Dox_Vehicle,0.000628195700457606,2.5562287383428964e-05,0.04069159875626058
NT_139,T4_Dox_NoTx,0.0006934319920590456,2.785036351786786e-06,0.004016307848037159
NT_139,T7_Dox_0.6nM,0.000677943422816087,2.0228515245300608e-05,0.02983805811003231
NT_139,T7_Dox_3.5nM,0.000658039971588055,5.503655980173798e-05,0.08363710743728477
NT_139,T7_Dox_Vehicle,0.0006527550098266493,1.4343019929523809e-05,0.021973052237979532
NT_139,T7_NoDox_NoTx,0.0007203090229098189,1.3417440504457898e-05,0.018627339208185555
NT_14,T10_Dox_0.6nM,0.00042187295877986025,3.663988881275739e-05,0.08685052703716106
NT_14,T10_Dox_3.5nM,0.00043857508286836595,4.8071212624785545e-06,0.010960771485327097
NT_14,T10_Dox_Vehicle,0.00045017436576296377,4.0420747472076086e-05,0.08978909184126968
NT_14,T13_Dox_0.6nM,0.0004576633895026649,1.787642746049591e-05,0.039060208595496186
NT_14,T13_Dox_3.5nM,0.0004478104592450018,1.0467203296791785e-05,0.023374182269970314
NT_14,T13_Dox_Vehicle,0.00044900199404458,1.0420053326672717e-05,0.023207142651660788
NT_14,T4_Dox_NoTx,0.0004442853654668224,1.313208309057878e-05,0.02955776649717137
NT_14,T7_Dox_0.6nM,0.0004541965773304984,3.1290135809264124e-05,0.06889117481503103
NT_14,T7_Dox_3.5nM,0.00046198950379944574,7.476023639594212e-06,0.016182236994803305
NT_14,T7_Dox_Vehicle,0.0004534223649275169,2.5065745405606378e-05,0.05528122859491797
NT_14,T7_NoDox_NoTx,0.00045932913401044886,6.836592136115248e-06,0.014883863508557088
NT_140,T10_Dox_0.6nM,0.0006767320653034863,1.6851506645081813e-05,0.024901297735204272
NT_140,T10_Dox_3.5nM,0.0006724905352774677,1.8989806177614685e-06,0.0028238027424102767
NT_140,T10_Dox_Vehicle,0.0006510352565693483,7.705684978664724e-06,0.011836048663892774
NT_140,T13_Dox_0.6nM,0.0005927111477208106,2.5307677135953872e-05,0.04269816289649869
NT_140,T13_Dox_3.5nM,0.0006452577430826796,1.8498950749775317e-05,0.028669087582580112
NT_140,T13_Dox_Vehicle,0.0006239233158098988,2.838638291755263e-06,0.004549658940170395
NT_140,T4_Dox_NoTx,0.0006764081357934319,5.498927773586637e-05,0.08129600285094668
NT_140,T7_Dox_0.6nM,0.0006713633039263217,8.0845307368384e-06,0.012041961021041494
NT_140,T7_Dox_3.5nM,0.0006551263578480294,3.400565903900026e-05,0.05190702317443409
NT_140,T7_Dox_Vehicle,0.0006613832085224394,7.429919873526864e-06,0.011233910655406035
NT_140,T7_NoDox_NoTx,0.0007174115092305499,1.3584448538777207e-05,0.018935364660300786
NT_141,T10_Dox_0.6nM,0.0008530152378043362,7.390947229516679e-05,0.08664496133200386
NT_141,T10_Dox_3.5nM,0.0008913335067653138,5.608436172307578e-05,0.06292185954795781
NT_141,T10_Dox_Vehicle,0.0008951856383035571,2.334450171540826e-05,0.02607783315162184
NT_141,T13_Dox_0.6nM,0.0008829487609869169,2.629304006876132e-05,0.029778670326658877
NT_141,T13_Dox_3.5nM,0.0008922660946781853,6.913678770323803e-05,0.07748449494561785
NT_141,T13_Dox_Vehicle,0.0008817051409562441,3.664163126953606e-05,0.04155769266559653
NT_141,T4_Dox_NoTx,0.0009032723962634678,5.4262047200850016e-05,0.06007273932571586
NT_141,T7_Dox_0.6nM,0.0008948088504700701,9.980034444358611e-06,0.011153258530149536
NT_141,T7_Dox_3.5nM,0.0008537045889163873,4.034423664758858e-06,0.004725784208188195
NT_141,T7_Dox_Vehicle,0.000908447037051598,4.018670577003452e-06,0.004423670740394742
NT_141,T7_NoDox_NoTx,0.0008812918297415689,5.196507305008294e-05,0.05896465994166908
NT_142,T10_Dox_0.6nM,0.0007763727750349893,2.0783550793910878e-05,0.026770066470934935
NT_142,T10_Dox_3.5nM,0.000924036993132752,2.1087812684917832e-05,0.022821394426454793
NT_142,T10_Dox_Vehicle,0.0007873607968112816,2.8788629084921436e-05,0.03656345248774385
NT_142,T13_Dox_0.6nM,0.0008632689367536436,1.580570926767142e-05,0.018309137042634017
NT_142,T13_Dox_3.5nM,0.0009164945343908476,2.014109330183898e-05,0.021976228494614922
NT_142,T13_Dox_Vehicle,0.0008360862382801289,4.397959731346354e-05,0.05260174764260176
NT_142,T4_Dox_NoTx,0.0008857726661903194,2.5323893921938006e-05,0.02858960869819486
NT_142,T7_Dox_0.6nM,0.0008670164340089009,4.735115744197097e-06,0.00546139099382802
NT_142,T7_Dox_3.5nM,0.0008912796827008837,5.0080895604602824e-05,0.056189876844090623
NT_142,T7_Dox_Vehicle,0.0008228967979896386,8.646636637023567e-06,0.010507558977198062
NT_142,T7_NoDox_NoTx,0.00081345513384923,1.3866868568365132e-05,0.01704687571734631
NT_143,T10_Dox_0.6nM,0.0006833237390848118,4.682746761930249e-05,0.06852896356567297
NT_143,T10_Dox_3.5nM,0.0006632448730309919,7.68399879756638e-06,0.011585462790614476
NT_143,T10_Dox_Vehicle,0.0006919597306355566,4.1059323016766465e-06,0.0059337734840514455
NT_143,T13_Dox_0.6nM,0.0006772556915704373,3.684642168153427e-06,0.005440548103197756
NT_143,T13_Dox_3.5nM,0.0007134983622312449,1.3925805668795152e-05,0.019517642094154936
NT_143,T13_Dox_Vehicle,0.0007378897612002255,1.9054311557473133e-05,0.025822707617571574
NT_143,T4_Dox_NoTx,0.0006400637801736034,3.570507494861897e-05,0.05578362040566449
NT_143,T7_Dox_0.6nM,0.0006316761524627103,3.6161059816730746e-05,0.05724620072445341
NT_143,T7_Dox_3.5nM,0.0006912428857194762,2.6366160916299082e-05,0.03814312083495227
NT_143,T7_Dox_Vehicle,0.0006784194271229875,4.002275023936078e-05,0.058994109896126606
NT_143,T7_NoDox_NoTx,0.0006480606691037342,3.84799567260339e-06,0.005937709007900688
NT_144,T10_Dox_0.6nM,0.0007426514251014863,8.786659688879966e-06,0.011831472197982026
NT_144,T10_Dox_3.5nM,0.0007363733954519737,3.309398691395315e-05,0.044941855746486625
NT_144,T10_Dox_Vehicle,0.0007760244753040131,1.499358484987787e-05,0.0193210205696206
NT_144,T13_Dox_0.6nM,0.0007536744367654922,3.511945776872634e-05,0.04659765019953019
NT_144,T13_Dox_3.5nM,0.0008028087954895934,1.7397286457192757e-05,0.021670522987460562
NT_144,T13_Dox_Vehicle,0.0007854759819891534,7.545282974014785e-06,0.009606000879755706
NT_144,T4_Dox_NoTx,0.000685474929846662,4.01647579982292e-05,0.05859405829358908
NT_144,T7_Dox_0.6nM,0.0007440669340471598,5.981375010196672e-05,0.08038759332661818
NT_144,T7_Dox_3.5nM,0.0007389303392724217,1.4231001776450077e-05,0.019258922012137775
NT_144,T7_Dox_Vehicle,0.0007612223175587715,1.7405559895236863e-05,0.022865277979573998
NT_144,T7_NoDox_NoTx,0.000687317801056501,3.2559208132227874e-05,0.04737140240246934
NT_145,T10_Dox_0.6nM,0.00015477583766368918,1.867136047323085e-05,0.12063485331477679
NT_145,T10_Dox_3.5nM,0.00015607206507759307,1.6222061740085373e-05,0.1039395597925893
NT_145,T10_Dox_Vehicle,0.0001570403642673212,2.7699032749228637e-06,0.017638161295957067
NT_145,T13_Dox_0.6nM,0.0001502139238125073,1.0777018046998807e-05,0.07174446797921591
NT_145,T13_Dox_3.5nM,0.00016119422036786586,1.6579953032186102e-05,0.10285699446511498
NT_145,T13_Dox_Vehicle,0.00014334684096929939,1.51990246213305e-05,0.1060297144921783
NT_145,T4_Dox_NoTx,0.00019350393566062453,1.048406922720775e-05,0.0541801343286121
NT_145,T7_Dox_0.6nM,0.00015318925132162334,1.9854131640158802e-05,0.12960525277635002
NT_145,T7_Dox_3.5nM,0.00017747037086437675,2.8081228945619306e-06,0.015823051931907577
NT_145,T7_Dox_Vehicle,0.00017765207519300057,2.1940213868803586e-06,0.01235010277530832
NT_145,T7_NoDox_NoTx,0.00020206166370821514,6.678992579245781e-06,0.03305422937074548
NT_146,T10_Dox_0.6nM,0.0002127843953018111,8.00603018942483e-06,0.037625081379060545
NT_146,T10_Dox_3.5nM,0.00019838327911259925,1.513028539651268e-05,0.07626794689649709
NT_146,T10_Dox_Vehicle,0.00018424257646603906,1.7743800176596864e-05,0.09630673059908891
NT_146,T13_Dox_0.6nM,0.00018249298370883946,3.954645155409213e-06,0.02167012163995684
NT_146,T13_Dox_3.5nM,0.0001808098313447767,4.307371637248053e-06,0.02382266276790311
NT_146,T13_Dox_Vehicle,0.00019067338190720788,1.1633150324469808e-05,0.06101087738681395
NT_146,T4_Dox_NoTx,0.00020156105221341385,2.346499589984884e-06,0.01164163197312742
NT_146,T7_Dox_0.6nM,0.000195894918533658,1.9091124236896823e-05,0.09745594413474616
NT_146,T7_Dox_3.5nM,0.00018351605496424726,3.404901447799081e-05,0.18553697922846188
NT_146,T7_Dox_Vehicle,0.00017670693368512815,1.0141922773724337e-05,0.057394028418806135
NT_146,T7_NoDox_NoTx,0.00019604610822543923,2.7371161804490118e-05,0.13961594061849578
NT_147,T10_Dox_0.6nM,0.0005828752841026485,7.056056666659208e-05,0.1210560279206587
NT_147,T10_Dox_3.5nM,0.0005861254042066935,1.158851155948765e-05,0.019771385912153765
NT_147,T10_Dox_Vehicle,0.0005903544235135885,1.8295778547088188e-05,0.030991177195214263
NT_147,T13_Dox_0.6nM,0.0006135612026293719,1.6335354508607483e-05,0.02662383872807392
NT_147,T13_Dox_3.5nM,0.0006049754898365704,4.600364688414427e-05,0.07604216642986944
NT_147,T13_Dox_Vehicle,0.0006241486311189912,4.803792620265481e-05,0.07696552360698294
NT_147,T4_Dox_NoTx,0.0006274568726661918,3.2360664405315e-05,0.051574324571197955
NT_147,T7_Dox_0.6nM,0.0005903668088855539,2.036698003446121e-05,0.03449885685970105
NT_147,T7_Dox_3.5nM,0.0005840130593263209,4.3077339529755556e-05,0.07376091825659986
NT_147,T7_Dox_Vehicle,0.0005613814961442802,2.9850847714370326e-05,0.053173907439760686
NT_147,T7_NoDox_NoTx,0.0006100140149219532,3.350839149842903e-05,0.05493052729733789
NT_148,T10_Dox_0.6nM,0.0003185565088888316,4.5047165961184287e-05,0.1414102826475432
NT_148,T10_Dox_3.5nM,0.0003214429491216155,1.746261319519454e-06,0.005432569991942082
NT_148,T10_Dox_Vehicle,0.000325886007103808,2.013339549348965e-05,0.061780484754217574
NT_148,T13_Dox_0.6nM,0.00032054186014509516,2.1219243951718704e-05,0.06619804334483392
NT_148,T13_Dox_3.5nM,0.0003057684262973967,1.2573924023780007e-05,0.04112237543960915
NT_148,T13_Dox_Vehicle,0.0003225374641587969,6.345701140309836e-06,0.019674307159510674
NT_148,T4_Dox_NoTx,0.0003269080494327263,1.705250716381141e-05,0.05216300789595763
NT_148,T7_Dox_0.6nM,0.00030679961908557595,1.3813094627462741e-05,0.04502318050013562
NT_148,T7_Dox_3.5nM,0.0003293738887276839,3.680378251638302e-05,0.1117386161318065
NT_148,T7_Dox_Vehicle,0.00031489356449061854,1.8784365646403196e-05,0.059653063017624255
NT_148,T7_NoDox_NoTx,0.0002933716062771671,6.0978131736356115e-06,0.020785287475552812
NT_149,T10_Dox_0.6nM,0.0006708915887736667,3.8791801312426776e-06,0.0057821266448331715
NT_149,T10_Dox_3.5nM,0.0007328884633260925,5.470815248483943e-05,0.07464731022856544
NT_149,T10_Dox_Vehicle,0.000689151458658759,3.419529620567128e-05,0.0496194207761279
NT_149,T13_Dox_0.6nM,0.0006796150578046037,2.5987163144695287e-05,0.03823806263010562
NT_149,T13_Dox_3.5nM,0.0007000179723913897,5.910285304655247e-06,0.008443047946990032
NT_149,T13_Dox_Vehicle,0.0006426555277914546,3.9108846572305434e-05,0.06085506913276949
NT_149,T4_Dox_NoTx,0.0007629738943909955,2.5913106989906972e-05,0.03396329439369714
NT_149,T7_Dox_0.6nM,0.0007197685568483372,1.8827976214500863e-05,0.026158375543582014
NT_149,T7_Dox_3.5nM,0.0007688278920392221,2.2836661280959156e-05,0.029703216438190995
NT_149,T7_Dox_Vehicle,0.0006932807794781605,1.2997984972762221e-05,0.01874851482619486
NT_149,T7_NoDox_NoTx,0.0007547185683822557,2.6260559416465512e-05,0.0347951680488731
NT_15,T10_Dox_0.6nM,0.0009647044073050964,4.614226624267291e-05,0.04783047106789055
NT_15,T10_Dox_3.5nM,0.0009722812331149583,3.0080147954037863e-05,0.030937702929499326
NT_15,T10_Dox_Vehicle,0.0009353320400008057,1.8906335317756158e-05,0.02021350120513339
NT_15,T13_Dox_0.6nM,0.0009855994402941154,2.7431222273887852e-05,0.027832018924140244
NT_15,T13_Dox_3.5nM,0.0009897885800658947,1.224245123697984e-05,0.012368753775846559
NT_15,T13_Dox_Vehicle,0.00101594954454013,4.904187489711194e-05,0.04827195913485129
NT_15,T4_Dox_NoTx,0.0009133337317186081,5.300567576802096e-05,0.05803538611048655
NT_15,T7_Dox_0.6nM,0.0009404766597128893,6.445082458730459e-06,0.006852995650841593
NT_15,T7_Dox_3.5nM,0.000931887603289622,1.9873452520150096e-05,0.02132601877092855
NT_15,T7_Dox_Vehicle,0.0009527364316919913,4.803796087585667e-05,0.05042103910159572
NT_15,T7_NoDox_NoTx,0.0008738980324958923,3.324769372325972e-06,0.003804527815253549
NT_150,T10_Dox_0.6nM,0.0007470304237995834,1.4371157297970737e-05,0.019237713538995428
NT_150,T10_Dox_3.5nM,0.0006979338825461453,1.3822816879620327e-05,0.01980533862203832
NT_150,T10_Dox_Vehicle,0.0007369497549521142,4.442017805922752e-05,0.06027572132392373
NT_150,T13_Dox_0.6nM,0.0007369155995073668,2.1869466047837434e-05,0.029677029584469813
NT_150,T13_Dox_3.5nM,0.000724708416725532,1.5047710404944298e-05,0.020763813497481843
NT_150,T13_Dox_Vehicle,0.0007121677758058434,2.825138320411497e-05,0.039669561252118596
NT_150,T4_Dox_NoTx,0.0006765665017965053,1.1582805414800168e-05,0.01711998064350516
NT_150,T7_Dox_0.6nM,0.0006744735437184428,3.613550013749477e-05,0.05357585997854861
NT_150,T7_Dox_3.5nM,0.0006798930299567052,3.274334558822985e-05,0.04815955473218325
NT_150,T7_Dox_Vehicle,0.0006792188734739213,1.7907335624663654e-05,0.02636460252212236
NT_150,T7_NoDox_NoTx,0.0006757512316938075,1.0605147098470826e-05,0.015693862772382144
NT_151,T10_Dox_0.6nM,0.00040248620887308405,8.419026277537079e-06,0.020917552184233596
NT_151,T10_Dox_3.5nM,0.0004107028556756395,4.649023500771801e-05,0.11319676589839582
NT_151,T10_Dox_Vehicle,0.000419581601762734,1.0189604546533758e-05,0.024285155744974248
NT_151,T13_Dox_0.6nM,0.0004110369055156014,3.683867806513265e-05,0.08962377239319304
NT_151,T13_Dox_3.5nM,0.00041699684411701683,6.903415349770547e-06,0.016555078167050406
NT_151,T13_Dox_Vehicle,0.0004061731530634713,1.1740793783608664e-05,0.02890588335308801
NT_151,T4_Dox_NoTx,0.0003897646533413802,1.8878112144587204e-05,0.04843464378503449
NT_151,T7_Dox_0.6nM,0.0003937233481569797,4.213210675466068e-05,0.10700941905498167
NT_151,T7_Dox_3.5nM,0.0004225042890140517,4.523236313760308e-06,0.010705776086476304
NT_151,T7_Dox_Vehicle,0.00040791346712856465,4.13639321958753e-05,0.10140369350158858
NT_151,T7_NoDox_NoTx,0.00039071006046224725,2.1895547188683754e-05,0.05604039773836188
NT_152,T10_Dox_0.6nM,0.00020826457411564814,2.636968224267313e-05,0.12661626373398577
NT_152,T10_Dox_3.5nM,0.00021780190975209597,2.6084171377771986e-05,0.11976098560137152
NT_152,T10_Dox_Vehicle,0.0002113675763713063,2.6443327036768864e-06,0.012510588185160558
NT_152,T13_Dox_0.6nM,0.00021540197028631217,7.833571097845973e-07,0.0036367221188522997
NT_152,T13_Dox_3.5nM,0.0002181112322511997,5.325222810706831e-06,0.024415169983422715
NT_152,T13_Dox_Vehicle,0.00024311785352871239,6.162280701644779e-06,0.02534688675555047
NT_152,T4_Dox_NoTx,0.00020802253652065061,1.4280127127948399e-05,0.06864701953353403
NT_152,T7_Dox_0.6nM,0.00021997763409214863,2.9499582351589894e-05,0.13410264399530963
NT_152,T7_Dox_3.5nM,0.00020486200601341036,2.421615464614557e-05,0.1182071537684756
NT_152,T7_Dox_Vehicle,0.00021708025585831812,3.760949941072241e-06,0.017325158965755514
NT_152,T7_NoDox_NoTx,0.00018517216318405535,2.731386983018022e-05,0.14750526947741646
NT_153,T10_Dox_0.6nM,0.0005430736435157121,9.742801760172565e-06,0.017940111578791225
NT_153,T10_Dox_3.5nM,0.0005296841120305462,2.2725442406596732e-05,0.04290376450877233
NT_153,T10_Dox_Vehicle,0.0005601274362018299,2.890505771862242e-06,0.005160443115342614
NT_153,T13_Dox_0.6nM,0.0005800411162498772,1.3422292371361128e-05,0.023140242985083333
NT_153,T13_Dox_3.5nM,0.0005068748972154231,1.6799662889218085e-05,0.033143607981987296
NT_153,T13_Dox_Vehicle,0.0006388884487066628,1.4798899215440644e-05,0.023163510383383632
NT_153,T4_Dox_NoTx,0.0005448987662988142,1.0622702015110808e-05,0.019494817518609465
NT_153,T7_Dox_0.6nM,0.0005411576233740059,3.4925532253039794e-05,0.06453855724194796
NT_153,T7_Dox_3.5nM,0.000544903308384608,2.6873881151337942e-05,0.04931862357563373
NT_153,T7_Dox_Vehicle,0.0005528989816528558,3.991200088637684e-06,0.007218678675634831
NT_153,T7_NoDox_NoTx,0.0005621746059934981,1.5811295788703933e-05,0.028125240130264437
NT_154,T10_Dox_0.6nM,0.0002857387816318579,1.4452776211790325e-05,0.05058038019638193
NT_154,T10_Dox_3.5nM,0.00031735688098323426,4.1284329056269544e-05,0.13008802244451906
NT_154,T10_Dox_Vehicle,0.00028189045183914935,9.030289280400896e-06,0.03203474690782966
NT_154,T13_Dox_0.6nM,0.00027667337676612417,5.377779936950888e-06,0.01943728738850359
NT_154,T13_Dox_3.5nM,0.0002952474819664782,1.1689992908405232e-05,0.03959387843223839
NT_154,T13_Dox_Vehicle,0.00030894897872143796,2.3331578676998247e-05,0.07551919664390615
NT_154,T4_Dox_NoTx,0.0002909472661527742,1.7297785454269626e-05,0.05945333559239113
NT_154,T7_Dox_0.6nM,0.0002852689324728415,7.962628761111525e-06,0.02791270921823775
NT_154,T7_Dox_3.5nM,0.00029175935885083706,2.273592398500037e-05,0.07792697404652643
NT_154,T7_Dox_Vehicle,0.0002822947789449119,5.363209876895664e-07,0.001899861519557987
NT_154,T7_NoDox_NoTx,0.00027374425375694463,8.18278601200509e-06,0.029892083211618833
NT_155,T10_Dox_0.6nM,0.000831546559330544,5.8949308975796026e-05,0.07089117057168097
NT_155,T10_Dox_3.5nM,0.0008506560436161822,6.682769709104037e-05,0.07856018609701805
NT_155,T10_Dox_Vehicle,0.0008919600792915534,5.0184621684042685e-05,0.05626330465809886
NT_155,T13_Dox_0.6nM,0.0008321578516782993,3.9676378558548364e-05,0.047678909089818575
NT_155,T13_Dox_3.5nM,0.0008614806930274729,2.6538814904816287e-05,0.030806047215697675
NT_155,T13_Dox_Vehicle,0.0009247365846093726,2.329299157786045e-05,0.025188785612607595
NT_155,T4_Dox_NoTx,0.0008780816647596964,2.8153776270212986e-05,0.03206282217260259
NT_155,T7_Dox_0.6nM,0.000859501374867757,2.911280781927712e-05,0.03387174083782754
NT_155,T7_Dox_3.5nM,0.0008507754285409874,3.355579482304996e-05,0.0394414244903564
NT_155,T7_Dox_Vehicle,0.0008686902571130751,1.6608869605221305e-05,0.019119438107223267
NT_155,T7_NoDox_NoTx,0.0008473209136052858,2.7507113372299656e-05,0.032463630875412944
NT_156,T10_Dox_0.6nM,0.00040049557683662464,5.781258231756183e-05,0.1443526112677781
NT_156,T10_Dox_3.5nM,0.0003835739732223673,9.337606123520155e-06,0.024343690592653726
NT_156,T10_Dox_Vehicle,0.0003857836699825866,3.7990605678441646e-05,0.09847644842031923
NT_156,T13_Dox_0.6nM,0.000376971691415472,2.491048726932787e-05,0.06608052497468109
NT_156,T13_Dox_3.5nM,0.0003584813130115804,1.19905208672877e-05,0.033448105750774115
NT_156,T13_Dox_Vehicle,0.0003826623902487879,2.978948455790491e-05,0.07784795505651151
NT_156,T4_Dox_NoTx,0.0003891815959255566,2.3567204528456315e-05,0.0605558042188724
NT_156,T7_Dox_0.6nM,0.00040045353145412593,3.8531417895241683e-07,0.0009621944837226553
NT_156,T7_Dox_3.5nM,0.0003755746316789903,3.5026355819080815e-07,0.0009326070736592882
NT_156,T7_Dox_Vehicle,0.0003848134505318435,2.7005279585716107e-05,0.0701775874735995
NT_156,T7_NoDox_NoTx,0.0003529788154211487,1.9102798392962966e-05,0.0541188240154608
NT_157,T10_Dox_0.6nM,0.0008629693724473324,1.4385492122064827e-05,0.016669759763626817
NT_157,T10_Dox_3.5nM,0.0008332098981226816,2.7409595076681553e-05,0.03289638677893595
NT_157,T10_Dox_Vehicle,0.0008846530911119639,1.4978697527616218e-05,0.016931718973353452
NT_157,T13_Dox_0.6nM,0.000896368994007906,1.2038967367053797e-05,0.013430816379786128
NT_157,T13_Dox_3.5nM,0.000852366038485901,3.942888297385285e-05,0.04625815810762742
NT_157,T13_Dox_Vehicle,0.0009232018991295879,2.2848299742428058e-05,0.02474897393947073
NT_157,T4_Dox_NoTx,0.0007936288457911419,3.092421287812195e-05,0.03896558579255602
NT_157,T7_Dox_0.6nM,0.0008097752287740368,1.661205924242535e-05,0.020514407766677747
NT_157,T7_Dox_3.5nM,0.000809182175147404,5.501537893930195e-05,0.0679888665729446
NT_157,T7_Dox_Vehicle,0.00082692466162342,3.0987472574577865e-05,0.037473150835462085
NT_157,T7_NoDox_NoTx,0.0007647291504835983,7.806472072308384e-05,0.10208152870034755
NT_158,T10_Dox_0.6nM,0.00023643796208960415,6.061998992944645e-05,0.25638856549809447
NT_158,T10_Dox_3.5nM,0.00024009874065255248,1.5537353690230363e-05,0.06471234979409787
NT_158,T10_Dox_Vehicle,0.0002547809582645546,1.4721568278190049e-05,0.057781273680993644
NT_158,T13_Dox_0.6nM,0.00023167714019659008,7.930518979219519e-06,0.034230908463778784
NT_158,T13_Dox_3.5nM,0.0002506115437652986,1.9762017581031816e-05,0.07885517675729749
NT_158,T13_Dox_Vehicle,0.00025508714901829887,9.283971242618165e-06,0.03639529187709951
NT_158,T4_Dox_NoTx,0.00023173817743356705,1.714152296674667e-05,0.0739693526400529
NT_158,T7_Dox_0.6nM,0.0002277547085569845,5.151287936572923e-06,0.022617701162845838
NT_158,T7_Dox_3.5nM,0.00024561286148171553,2.0990676144629814e-06,0.008546244695004479
NT_158,T7_Dox_Vehicle,0.000253984681183189,1.0554305203819724e-05,0.04155488888011842
NT_158,T7_NoDox_NoTx,0.0002629302355576786,1.8076945357811683e-05,0.0687518699379333
NT_159,T10_Dox_0.6nM,0.0006843318484734302,2.1980628683729814e-05,0.03211983883661558
NT_159,T10_Dox_3.5nM,0.0007664998296078319,2.4644791471157385e-05,0.03215237697282532
NT_159,T10_Dox_Vehicle,0.000746910537294948,3.8618968550985286e-05,0.05170494540196186
NT_159,T13_Dox_0.6nM,0.0007894572651158443,7.944171412790819e-06,0.01006282640470108
NT_159,T13_Dox_3.5nM,0.0007450906836217797,7.554532736544439e-05,0.10139078239205637
NT_159,T13_Dox_Vehicle,0.0007622163303441634,1.951887894706184e-05,0.025608056623830776
NT_159,T4_Dox_NoTx,0.0007202895346734476,1.6194248178430397e-05,0.022482970248585196
NT_159,T7_Dox_0.6nM,0.0007856361394979075,4.007542956085851e-05,0.051010165579285
NT_159,T7_Dox_3.5nM,0.0007687138389937845,2.7106347708912096e-05,0.03526194837911754
NT_159,T7_Dox_Vehicle,0.0007122004849627791,2.8294955355262785e-05,0.03972891896688547
NT_159,T7_NoDox_NoTx,0.0007066869705085895,5.728593873762272e-06,0.008106267856671404
NT_16,T10_Dox_0.6nM,0.0004777291163274626,1.6986074824532715e-05,0.0355558709821017
NT_16,T10_Dox_3.5nM,0.0004863201706793046,7.526163651540394e-06,0.015475738217947352
NT_16,T10_Dox_Vehicle,0.000487991701388007,1.2692291875710954e-05,0.02600923712352065
NT_16,T13_Dox_0.6nM,0.0005040210834332203,2.958501528455049e-05,0.05869797168607992
