shRNA_ID,Target_Gene,RTN_A,RTN_B,Prognostic_Effect,Gene_Category,Sort_Order
Axl_07,Axl,1.105656949901725,1.0,0.14490383272808968,Other,4
Axl_08,Axl,0.9121101513888531,1.0,-0.13272003226670173,Other,4
Axl_09,Axl,1.0272727983920913,1.0,0.03881934877009027,Other,4
Axl_10,Axl,1.1910712881261851,1.0,0.252259764124155,Other,4
B2m_01,B2m,0.9999547024624471,1.0,-6.535201294584213e-05,Other,4
B2m_02,B2m,0.9063490295516169,1.0,-0.14186136444469727,Other,4
B2m_03,B2m,0.9960159310074449,1.0,-0.005759276889560321,Other,4
B2m_04,B2m,1.0477810238461627,1.0,0.06733723899311397,Other,4
B2m_05,B2m,0.8861419310583334,1.0,-0.1743903048712542,Other,4
B2m_06,B2m,1.0752893593313881,1.0,0.10472493990656309,Other,4
B2m_07,B2m,1.0785722638865034,1.0,0.10912283969549598,Other,4
B2m_08,B2m,1.0624949813145295,1.0,0.0874560267094075,Other,4
B2m_09,B2m,1.0076710241633022,1.0,0.011024716939661755,Other,4
B2m_10,B2m,0.8448623684846979,1.0,-0.24321175524030225,Other,4
Bcl2_01,Bcl2,1.0981637304073961,1.0,0.1350931685843316,Other,4
Bcl2_02,Bcl2,1.0845354970329701,1.0,0.11707727343927343,Other,4
Bcl2_03,Bcl2,1.1343181752843792,1.0,0.18182537177938154,Other,4
Bcl2_04,Bcl2,1.0014575276638966,1.0,0.0021012369988508673,Other,4
Bcl2_05,Bcl2,1.0764958465945087,1.0,0.10634275321711638,Other,4
Bcl2_06,Bcl2,1.1411900191676247,1.0,0.19053903429625588,Other,4
Bcl2_07,Bcl2,1.0664560943733072,1.0,0.09282457164775608,Other,4
Bcl2_08,Bcl2,0.9534732335229975,1.0,-0.06873565598819022,Other,4
Bcl2_09,Bcl2,1.0871674804789906,1.0,0.12057420774722724,Other,4
Bcl2_10,Bcl2,0.8286907418172921,1.0,-0.27109429049824324,Other,4
Braf_01,Braf,1.0443669126391302,1.0,0.06262865639839968,Other,4
Braf_02,Braf,1.0772422185101567,1.0,0.10734267713722165,Other,4
Braf_03,Braf,0.9344641888370266,1.0,-0.09778871778389524,Other,4
Braf_04,Braf,0.9725910522038426,1.0,-0.040094775982480936,Other,4
Braf_05,Braf,0.8648902256877045,1.0,-0.20941106145127053,Other,4
Braf_06,Braf,1.0190578566176793,1.0,0.027235962284777458,Other,4
Braf_07,Braf,1.2234245106004398,1.0,0.29092508503616954,Other,4
Braf_08,Braf,0.8223315577859451,1.0,-0.2822079000926588,Other,4
Braf_09,Braf,1.0587854269394834,1.0,0.0824102429126784,Other,4
Braf_10,Braf,0.8121118588223717,1.0,-0.30024963957809786,Other,4
Brca1_01,Brca1,1.015107230502525,1.0,0.02163213405384888,Other,4
Brca1_02,Brca1,0.978533047591075,1.0,-0.031307519670796445,Other,4
Brca1_03,Brca1,0.7988936910132475,1.0,-0.32392455875804765,Other,4
Brca1_04,Brca1,0.700750061397898,1.0,-0.5130281292244001,Other,4
Brca1_05,Brca1,0.8855910968375172,1.0,-0.17528737662169944,Other,4
Brca1_06,Brca1,1.0058105337207197,1.0,0.008358567762846913,Other,4
Brca1_07,Brca1,1.0845011701855358,1.0,0.11703160969064673,Other,4
Brca1_08,Brca1,1.008647798327674,1.0,0.012422499212508088,Other,4
Brca1_09,Brca1,1.0248597285695942,1.0,0.03542646314984532,Other,4
Brca1_10,Brca1,0.8796025804226307,1.0,-0.1850762583644766,Other,4
Brca2_01,Brca2,1.1643012163276591,1.0,0.21946434611936858,Other,4
Brca2_02,Brca2,0.899593992111733,1.0,-0.1526540686977685,Other,4
Brca2_03,Brca2,0.6069894316251625,1.0,-0.7202566971456156,Other,4
Brca2_04,Brca2,0.9869670078811985,1.0,-0.018926235496180787,Other,4
Brca2_05,Brca2,0.9907119755574395,1.0,-0.013462403602450731,Other,4
Brca2_06,Brca2,1.004400461601391,1.0,0.006334596754592097,Other,4
Brca2_07,Brca2,0.9268030372710032,1.0,-0.10966532275127176,Other,4
Brca2_08,Brca2,0.8607451475557598,1.0,-0.21634195225159564,Other,4
Brca2_09,Brca2,1.0704057461670862,1.0,0.09815776580848026,Other,4
Brca2_10,Brca2,0.788905758163214,1.0,-0.3420751271596594,Other,4
Brd2_01,Brd2,0.8966294563906387,1.0,-0.15741619878826274,Other,4
Brd2_02,Brd2,0.8954494805591988,1.0,-0.15931605430388848,Other,4
Brd2_03,Brd2,0.9184009799126723,1.0,-0.1228039135505923,Other,4
Brd2_04,Brd2,0.9989508527635856,1.0,-0.0015143940652935458,Other,4
Brd2_05,Brd2,1.0024133496402163,1.0,0.003477532992176957,Other,4
Brd2_06,Brd2,0.8773103415153118,1.0,-0.18884082010144218,Other,4
Brd2_07,Brd2,1.0163699832774102,1.0,0.023425673640184098,Other,4
Brd2_08,Brd2,0.984578372447371,1.0,-0.02242204565138514,Other,4
Brd2_09,Brd2,0.8137849336491546,1.0,-0.29728052417205053,Other,4
Brd2_10,Brd2,0.9813530633136474,1.0,-0.02715582383171481,Other,4
Brd4_01,Brd4,0.8846323037846532,1.0,-0.17685016933744407,Other,4
Brd4_02,Brd4,0.8215128903873169,1.0,-0.2836448821563776,Other,4
Brd4_03,Brd4,0.9921039489134399,1.0,-0.011436806205469455,Other,4
Brd4_04,Brd4,0.9304133710845024,1.0,-0.10405626478013266,Other,4
Brd4_05,Brd4,0.7787471729619707,1.0,-0.36077307406840925,Other,4
Brd4_06,Brd4,0.7021167715310463,1.0,-0.5102171046724607,Other,4
Brd4_07,Brd4,1.1218386030905096,1.0,0.16586513292554786,Other,4
Brd4_08,Brd4,0.7403389875282606,1.0,-0.43374208949160004,Other,4
Brd4_09,Brd4,0.7132533493726508,1.0,-0.4875134783001812,Other,4
Brd4_10,Brd4,0.7506761974251305,1.0,-0.413737356397128,Other,4
Btk_01,Btk,1.0550170393268268,1.0,0.07726629974174817,Other,4
Btk_02,Btk,0.8462183354045116,1.0,-0.24089814931295084,Other,4
Btk_03,Btk,1.05448614386225,1.0,0.0765401379836152,Other,4
Btk_04,Btk,0.9710777778363475,1.0,-0.04234124290408054,Other,4
Btk_05,Btk,0.8331488303556727,1.0,-0.26335385903621955,Other,4
Btk_06,Btk,1.0434837565167587,1.0,0.06140814283113104,Other,4
Btk_07,Btk,1.0428358793447141,1.0,0.06051212556015059,Other,4
Btk_08,Btk,0.9614593388433342,1.0,-0.05670224916773675,Other,4
Btk_09,Btk,0.9627972135785929,1.0,-0.054696128357631005,Other,4
Btk_10,Btk,0.9056472308104193,1.0,-0.14297889612663564,Other,4
Ccna2_01,Ccna2,1.1011625272234402,1.0,0.13902742068653373,Other,4
Ccna2_02,Ccna2,0.994010557607054,1.0,-0.00866691983375244,Other,4
Ccna2_03,Ccna2,1.064741382933582,1.0,0.09050305404951439,Other,4
Ccna2_04,Ccna2,1.0202210017465911,1.0,0.02888170473378423,Other,4
Ccna2_05,Ccna2,0.8753212115351622,1.0,-0.1921155633698671,Other,4
Ccna2_06,Ccna2,0.975799800415962,1.0,-0.035342906703286145,Other,4
Ccna2_07,Ccna2,1.0808145087275334,1.0,0.11211894647568854,Other,4
Ccna2_08,Ccna2,1.028145103055068,1.0,0.04004388776635828,Other,4
Ccna2_09,Ccna2,0.9268251786220085,1.0,-0.10963085713727044,Other,4
Ccna2_10,Ccna2,0.998051880565206,1.0,-0.002813283444321773,Other,4
Ccnb1_01,Ccnb1,0.9843953810625327,1.0,-0.0226902064267344,Other,4
Ccnb1_02,Ccnb1,1.1141540645964545,1.0,0.15594874152983906,Other,4
Ccnb1_03,Ccnb1,0.802171980667507,1.0,-0.3180165202308378,Other,4
Ccnb1_04,Ccnb1,1.0173049209690719,1.0,0.024752168905980067,Other,4
Ccnb1_05,Ccnb1,0.8992150998752025,1.0,-0.1532618329804741,Other,4
Ccnb1_06,Ccnb1,1.103110003348782,1.0,0.14157666524713058,Other,4
Ccnb1_07,Ccnb1,1.0214161420356433,1.0,0.030570764095171652,Other,4
Ccnb1_08,Ccnb1,0.77635549541076,1.0,-0.365210676978082,Other,4
Ccnb1_09,Ccnb1,0.8864484388793574,1.0,-0.17389137705883717,Other,4
Ccnb1_10,Ccnb1,0.9522720322400247,1.0,-0.07055433280159361,Other,4
Ccnd1_01,Ccnd1,1.0734184197125227,1.0,0.10221254988460485,Other,4
Ccnd1_02,Ccnd1,0.8912245814354987,1.0,-0.16613906976550338,Other,4
Ccnd1_03,Ccnd1,0.8787187493815213,1.0,-0.18652661757444486,Other,4
Ccnd1_04,Ccnd1,1.1867871504905827,1.0,0.24706121175566578,Other,4
Ccnd1_05,Ccnd1,1.1123837491975874,1.0,0.15365457363461277,Other,4
Ccnd1_06,Ccnd1,0.8149076520116159,1.0,-0.2952915171799914,Other,4
Ccnd1_07,Ccnd1,1.0610055902914142,1.0,0.08543225763293542,Other,4
Ccnd1_08,Ccnd1,0.9346377468398189,1.0,-0.09752079096206141,Other,4
Ccnd1_09,Ccnd1,0.872759175549482,1.0,-0.19634447559269064,Other,4
Ccnd1_10,Ccnd1,0.7661377640906919,1.0,-0.38432425926455505,Other,4
Ccnd3_01,Ccnd3,0.7325324145886722,1.0,-0.4490354946266719,Other,4
Ccnd3_02,Ccnd3,1.149255665004529,1.0,0.20069977762201918,Other,4
Ccnd3_03,Ccnd3,0.921217064743957,1.0,-0.11838695883969691,Other,4
Ccnd3_04,Ccnd3,0.9389229224002748,1.0,-0.0909213651606326,Other,4
Ccnd3_05,Ccnd3,1.179938011743893,1.0,0.23871106933393652,Other,4
Ccnd3_06,Ccnd3,0.8614713191755223,1.0,-0.21512532904889178,Other,4
Ccnd3_07,Ccnd3,0.9598223695514158,1.0,-0.05916065809412046,Other,4
Ccnd3_08,Ccnd3,0.9278339041582034,1.0,-0.1080615299377914,Other,4
Ccnd3_09,Ccnd3,0.8471527086135858,1.0,-0.2393060402041523,Other,4
Ccnd3_10,Ccnd3,0.692468078722049,1.0,-0.5301805273079864,Other,4
Ccne1_01,Ccne1,0.9062184908868929,1.0,-0.14206916634166786,Other,4
Ccne1_02,Ccne1,1.090644873986435,1.0,0.1251814206888787,Other,4
Ccne1_03,Ccne1,1.009761273477686,1.0,0.014014253096765836,Other,4
Ccne1_04,Ccne1,0.6389360557659829,1.0,-0.6462565403119821,Other,4
Ccne1_05,Ccne1,1.0412625142632452,1.0,0.0583338345171447,Other,4
Ccne1_06,Ccne1,1.000072309125734,1.0,0.00010431624564460665,Other,4
Ccne1_07,Ccne1,0.8211893445931748,1.0,-0.2842131871221899,Other,4
Ccne1_08,Ccne1,1.0293481482966693,1.0,0.041731016120904664,Other,4
Ccne1_09,Ccne1,0.9186600177687703,1.0,-0.12239705429731385,Other,4
Ccne1_10,Ccne1,1.003242058196253,1.0,0.004669735588397653,Other,4
Cd274_01,Cd274,1.0281919845270036,1.0,0.04010967043155584,Other,4
Cd274_02,Cd274,1.171588379274593,1.0,0.22846578862860215,Other,4
Cd274_03,Cd274,0.9679261408835097,1.0,-0.04703113028671726,Other,4
Cd274_04,Cd274,0.99997982490055,1.0,-2.910680954327403e-05,Other,4
Cd274_05,Cd274,0.9599866683314122,1.0,-0.058913724122015516,Other,4
Cd274_06,Cd274,1.1302250863936119,1.0,0.1766101166106399,Other,4
Cd274_07,Cd274,0.9724257350909061,1.0,-0.040340020322930596,Other,4
Cd274_08,Cd274,0.9528541473253115,1.0,-0.06967269610801023,Other,4
Cd274_09,Cd274,1.0535849094385006,1.0,0.07530658704518861,Other,4
Cd274_10,Cd274,1.0404333536408203,1.0,0.05718455425985331,Other,4
Cd276_01,Cd276,1.2988973826945078,1.0,0.3772874574789143,Other,4
Cd276_02,Cd276,1.0091633075483104,1.0,0.013159657026893904,Other,4
Cd276_03,Cd276,0.9668741120353076,1.0,-0.04860003327756643,Other,4
Cd276_04,Cd276,1.0129998819357215,1.0,0.018634005994175543,Other,4
Cd276_05,Cd276,0.9888317439500472,1.0,-0.016203036814767896,Other,4
Cd276_06,Cd276,0.9916705652311573,1.0,-0.012067160607867672,Other,4
Cd276_07,Cd276,0.9363012367318757,1.0,-0.09495533129574787,Other,4
Cd276_08,Cd276,0.8055936523488733,1.0,-0.31187577917037174,Other,4
Cd276_09,Cd276,0.802358616147421,1.0,-0.3176808979833409,Other,4
Cd276_10,Cd276,1.0677599638407085,1.0,0.09458736060380438,Other,4
Cd40_01,Cd40,0.9961381865125033,1.0,-0.005582204835205289,Other,4
Cd40_02,Cd40,0.8672965521136505,1.0,-0.20540272068898768,Other,4
Cd40_03,Cd40,0.8986356579249901,1.0,-0.15419178565132036,Other,4
Cd40_04,Cd40,0.8905371421257251,1.0,-0.16725231102466637,Other,4
Cd40_05,Cd40,1.0716168919266644,1.0,0.09978922771394227,Other,4
Cd40_06,Cd40,0.9739933730829311,1.0,-0.038016138445161905,Other,4
Cd40_07,Cd40,1.03282115320786,1.0,0.04659045389441882,Other,4
Cd40_08,Cd40,0.7825634382557946,1.0,-0.3537203864876859,Other,4
Cd40_09,Cd40,1.1090352896428393,1.0,0.149305272968238,Other,4
Cd40_10,Cd40,1.015809661481552,1.0,0.022630100769688275,Other,4
Cd47_01,Cd47,1.079664354878332,1.0,0.11058287830190633,Other,4
Cd47_02,Cd47,1.02673617373573,1.0,0.03806551978621449,Other,4
Cd47_03,Cd47,0.8793539821553052,1.0,-0.18548405864500933,Other,4
Cd47_04,Cd47,1.074996948616696,1.0,0.10433256472468118,Other,4
Cd47_05,Cd47,1.2132797559117598,1.0,0.27891224290030714,Other,4
Cd47_06,Cd47,0.956943516197951,1.0,-0.06349432305590418,Other,4
