Target_Gene,shRNA_ID,Sample_ID,Sample_Description,Day_Tx,Tx,Dox,Replicate,Read_Counts
Apc,Apc_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9873047701526931
Apc,Apc_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8858739598456753
Apc,Apc_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1748945082696238
Apc,Apc_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.023226760876498
Apc,Apc_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1724090469108726
Apc,Apc_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0269476964757014
Apc,Apc_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2225828200363378
Apc,Apc_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9965675822774546
Araf,Araf_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8940166380457569
Araf,Araf_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9491060896665525
Araf,Araf_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0843191368591023
Araf,Araf_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9608044386218337
Araf,Araf_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8603864011823648
Araf,Araf_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0032863456334604
Araf,Araf_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.851605634328737
Araf,Araf_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8348524741190022
Araf,Araf_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9480401913819302
Araf,Araf_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0128955273577378
Arid1a,Arid1a_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9820713287418856
Arid1a,Arid1a_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9736771750671768
Arid1a,Arid1a_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1073355844929884
Arid1a,Arid1a_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7672488936710468
Arid1a,Arid1a_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7827181304608077
Arid1a,Arid1a_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.6904222236257003
Arid1a,Arid1a_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0656386119468313
Arid1a,Arid1a_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9006957911919696
Arid1a,Arid1a_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9686510466818962
Arid1a,Arid1a_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0259837939376384
Arid1b,Arid1b_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.918589695883261
Arid1b,Arid1b_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9569032618730098
Arid1b,Arid1b_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.915721687554217
Arid1b,Arid1b_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9762801110153738
Arid1b,Arid1b_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8843045179194724
Arid1b,Arid1b_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0583334883107633
Arid1b,Arid1b_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9476363334209353
Arid1b,Arid1b_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7859944940010136
Arid1b,Arid1b_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1832250443368648
Arid1b,Arid1b_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9770995529987895
Ascl1,Ascl1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.104101864577703
Ascl1,Ascl1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8953481048961197
Ascl1,Ascl1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0923993967879368
Ascl1,Ascl1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0228389992974793
Ascl1,Ascl1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0009377481252666
Ascl1,Ascl1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1869605890171737
Ascl1,Ascl1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8542072201955078
Ascl1,Ascl1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2627157775783184
Ascl1,Ascl1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7741177264461917
Ascl1,Ascl1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.00914812944693
Atm,Atm_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9575371730561579
Atm,Atm_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8925266961898083
Atm,Atm_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.016608550607683
Atm,Atm_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9854047572428669
Atm,Atm_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8561459065915705
Atm,Atm_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9210048969967048
Atm,Atm_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0018593257323523
Atm,Atm_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7621078730707097
Atm,Atm_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2397772476670719
Atm,Atm_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0161384365201764
Atr,Atr_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8881150626312545
Atr,Atr_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8998144869523987
Atr,Atr_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0995289293607693
Atr,Atr_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9633275639501807
Atr,Atr_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1559914923414807
Atr,Atr_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0724096291955232
Atr,Atr_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9889238285296186
Atr,Atr_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9688553590673499
Atr,Atr_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9427754375362262
Atr,Atr_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9219041085126835
Aurka,Aurka_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7507132089024939
Aurka,Aurka_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0705698501955658
Aurka,Aurka_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0217323945862586
Aurka,Aurka_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.122842772143461
Aurka,Aurka_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8232103046031658
Aurka,Aurka_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.023271135502278
Aurka,Aurka_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0544565192692332
Aurka,Aurka_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9932387182289572
Aurka,Aurka_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0022695205654104
Aurka,Aurka_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8688835424527569
Aurkb,Aurkb_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8428359176980305
Aurkb,Aurkb_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9147348198185827
Aurkb,Aurkb_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8290199257786525
Aurkb,Aurkb_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9691595917418189
Aurkb,Aurkb_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1200571496349476
Aurkb,Aurkb_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0788728685847153
Aurkb,Aurkb_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7152912538160147
Aurkb,Aurkb_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.023739055726226
Aurkb,Aurkb_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.128732591927997
Aurkb,Aurkb_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9230363342114855
Axin1,Axin1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8286787857073621
Axin1,Axin1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8997202226104999
Axin1,Axin1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9279602484394273
Axin1,Axin1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.4113516707619322
Axin1,Axin1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0668027420605477
Axin1,Axin1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9917930490936755
Axin1,Axin1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.3141370695828234
Axin1,Axin1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8920692297926633
Axin1,Axin1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9798386102256206
Axin1,Axin1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.269421292260698
Axl,Axl_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0365852125886117
Axl,Axl_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.071644402124289
Axl,Axl_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8474096672950264
Axl,Axl_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.086963574530422
Axl,Axl_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9829054374455786
Axl,Axl_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9954302251361687
Axl,Axl_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0817997070610208
Axl,Axl_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8620366374038422
Axl,Axl_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8905622598442571
Axl,Axl_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9725628245467766
B2m,B2m_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.995686295224679
B2m,B2m_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8399498417335298
B2m,B2m_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1180602774464454
B2m,B2m_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1016441911878905
B2m,B2m_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.983829094751715
B2m,B2m_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1753253057142135
B2m,B2m_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2919518445828277
B2m,B2m_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0941010983825057
B2m,B2m_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0911819062268395
B2m,B2m_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7404747295815783
Bcl2,Bcl2_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0525864852766091
Bcl2,Bcl2_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9670393401813382
Bcl2,Bcl2_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2469914899523136
Bcl2,Bcl2_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0675111503676669
Bcl2,Bcl2_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.195914645112339
Bcl2,Bcl2_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1833669638945565
Bcl2,Bcl2_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0551301424055666
Bcl2,Bcl2_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9935228760262503
Bcl2,Bcl2_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.004136816175798
Bcl2,Bcl2_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.02616146055936
Braf,Braf_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1688492839654465
Braf,Braf_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9548271477167756
Braf,Braf_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9780933233406599
Braf,Braf_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9138849630577963
Braf,Braf_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9128671495147008
Braf,Braf_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.044303615540001
Braf,Braf_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1016365777688504
Braf,Braf_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8735627788876111
Braf,Braf_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0671354001379123
Braf,Braf_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9002944550084697
Brca1,Brca1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0169448804664232
Brca1,Brca1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0631862107960208
Brca1,Brca1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8743410158934832
Brca1,Brca1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7202709115088135
Brca1,Brca1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0214787013996471
Brca1,Brca1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0759183902031584
Brca1,Brca1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.856702614126697
Brca1,Brca1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9431750246564672
Brca1,Brca1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8811634986738461
Brca1,Brca1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9850056832847811
Brca2,Brca2_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.09859004381217
Brca2,Brca2_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8555455742647852
Brca2,Brca2_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7134987169002646
Brca2,Brca2_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1277911384095123
Brca2,Brca2_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9088148544205835
Brca2,Brca2_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0259656797083718
Brca2,Brca2_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0092820934269406
Brca2,Brca2_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9434961292858456
Brca2,Brca2_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9978756477785083
Brca2,Brca2_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8907347876787078
Brd2,Brd2_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.961830805870177
Brd2,Brd2_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9626679095491318
Brd2,Brd2_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0044121831775974
Brd2,Brd2_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1830550546047147
Brd2,Brd2_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9360028477620647
Brd2,Brd2_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7955347947906328
Brd2,Brd2_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1437601267927602
Brd2,Brd2_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9185114459324293
Brd2,Brd2_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9023254183902067
Brd2,Brd2_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9854655541092883
Brd4,Brd4_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1213237340783189
Brd4,Brd4_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.965920872601653
Brd4,Brd4_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0715372683307518
Brd4,Brd4_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9765910807334579
Brd4,Brd4_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7705420631541666
Brd4,Brd4_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8750673564191026
Brd4,Brd4_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0384442967913978
Brd4,Brd4_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8254705857554208
Brd4,Brd4_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9029374521402708
Brd4,Brd4_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9008847748473112
Btk,Btk_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.056108579629671
Btk,Btk_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8685108599007486
Btk,Btk_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9826232459626062
Btk,Btk_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9359330695881907
Btk,Btk_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8331490227925163
Btk,Btk_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0664525259579396
Btk,Btk_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1154435559560798
Btk,Btk_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1188352215006265
Btk,Btk_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9903369509233741
Btk,Btk_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9717368883641637
Ccna2,Ccna2_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.959662584136133
Ccna2,Ccna2_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0111543869789286
Ccna2,Ccna2_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9866828160190299
Ccna2,Ccna2_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0434862381015337
Ccna2,Ccna2_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7879257807010704
Ccna2,Ccna2_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9353209776916916
Ccna2,Ccna2_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.932866495965278
Ccna2,Ccna2_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9822569051047286
Ccna2,Ccna2_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9628642552483394
Ccna2,Ccna2_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9479879540956515
Ccnb1,Ccnb1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9312684647310819
Ccnb1,Ccnb1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0982744538235831
Ccnb1,Ccnb1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8958600064966361
Ccnb1,Ccnb1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0096685007496422
Ccnb1,Ccnb1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8945757232604916
Ccnb1,Ccnb1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9906991509264019
Ccnb1,Ccnb1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0405710215645712
Ccnb1,Ccnb1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8104042936762726
Ccnb1,Ccnb1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9762057326464094
Ccnb1,Ccnb1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0639418466656756
Ccnd1,Ccnd1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9786414954443517
Ccnd1,Ccnd1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9409070802992956
Ccnd1,Ccnd1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0310248108360138
Ccnd1,Ccnd1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1917513288080042
Ccnd1,Ccnd1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1833418958045576
Ccnd1,Ccnd1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8281549259765765
Ccnd1,Ccnd1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0050760236308816
Ccnd1,Ccnd1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9958329711352867
Ccnd1,Ccnd1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8984561953721332
Ccnd1,Ccnd1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8516078970600921
Ccnd3,Ccnd3_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7750743332067067
Ccnd3,Ccnd3_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.160099271888852
Ccnd3,Ccnd3_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9200499902752047
Ccnd3,Ccnd3_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1772101157136659
Ccnd3,Ccnd3_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.084402407026629
Ccnd3,Ccnd3_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9455372981523962
Ccnd3,Ccnd3_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8651292906099082
Ccnd3,Ccnd3_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9885137638710172
Ccnd3,Ccnd3_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9164718343247523
Ccnd3,Ccnd3_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0157356222410194
Ccne1,Ccne1_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8569107470531988
Ccne1,Ccne1_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1009745741956916
Ccne1,Ccne1_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0551580305470738
Ccne1,Ccne1_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7544530915310438
Ccne1,Ccne1_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.158896178946411
Ccne1,Ccne1_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0574712452352253
Ccne1,Ccne1_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8035783235766335
Ccne1,Ccne1_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0249116867846426
Ccne1,Ccne1_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8688659695961254
Ccne1,Ccne1_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.7847779836910888
Cd274,Cd274_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0990752162930564
Cd274,Cd274_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9887154138703933
Cd274,Cd274_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.880871056842134
Cd274,Cd274_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9578634712491678
Cd274,Cd274_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8455741679636388
Cd274,Cd274_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0448581431770825
Cd274,Cd274_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9218682832160406
Cd274,Cd274_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0576726518727848
Cd274,Cd274_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.025557073864924
Cd274,Cd274_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9279503970925129
Cd276,Cd276_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.2362611011646985
Cd276,Cd276_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.004856450883829
Cd276,Cd276_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9037238360236612
Cd276,Cd276_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1128766478855765
Cd276,Cd276_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.969706463246561
Cd276,Cd276_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9557555817483364
Cd276,Cd276_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0006381899156338
Cd276,Cd276_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9583921769460465
Cd276,Cd276_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9578371980580479
Cd276,Cd276_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0602854395964374
Cd40,Cd40_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0457768584774985
Cd40,Cd40_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9823688070398784
Cd40,Cd40_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0024812484192223
Cd40,Cd40_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8839071666509956
Cd40,Cd40_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1017520452743748
Cd40,Cd40_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.131423196437802
Cd40,Cd40_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.9974163679394524
Cd40,Cd40_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.333617208657332
Cd40,Cd40_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1364499735297735
Cd40,Cd40_10,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0915543747734282
Cd47,Cd47_01,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.1902199773846955
Cd47,Cd47_02,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0242305087670758
Cd47,Cd47_03,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8677199998204302
Cd47,Cd47_04,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0198791006526036
Cd47,Cd47_05,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0865432560238693
Cd47,Cd47_06,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0037285989966
Cd47,Cd47_07,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,0.8503803672849393
Cd47,Cd47_08,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0296704324310815
Cd47,Cd47_09,D9,T10_Dox_3.5nM,6.0,High,Y,2.0,1.0189085400863946
