Sample_Description,Target_Gene,shRNA_ID,Day_Tx,Tx,Dox,Read_Counts,RTN
T13_Dox_0.6nM,Ccnb1,Ccnb1_07,9,Low,Y,4016,0.006478641937268807
T13_Dox_0.6nM,Ccnb1,Ccnb1_08,9,Low,Y,2072,0.0033425662584713567
T13_Dox_0.6nM,Ccnb1,Ccnb1_09,9,Low,Y,1010,0.001629339730239416
T13_Dox_0.6nM,Ccnb1,Ccnb1_10,9,Low,Y,1877,0.00302799076599939
T13_Dox_0.6nM,Ccnd1,Ccnd1_01,9,Low,Y,2189,0.0035313115539545364
T13_Dox_0.6nM,Ccnd1,Ccnd1_02,9,Low,Y,1136,0.0018326038946059175
T13_Dox_0.6nM,Ccnd1,Ccnd1_03,9,Low,Y,1500,0.0024198114805535883
T13_Dox_0.6nM,Ccnd1,Ccnd1_04,9,Low,Y,2837,0.004576670113553687
T13_Dox_0.6nM,Ccnd1,Ccnd1_05,9,Low,Y,2979,0.004805745600379426
T13_Dox_0.6nM,Ccnd1,Ccnd1_06,9,Low,Y,2314,0.0037329625106673355
T13_Dox_0.6nM,Ccnd1,Ccnd1_07,9,Low,Y,1284,0.0020713586273538717
T13_Dox_0.6nM,Ccnd1,Ccnd1_08,9,Low,Y,2221,0.003582934198873013
T13_Dox_0.6nM,Ccnd1,Ccnd1_09,9,Low,Y,2517,0.004060443664368921
T13_Dox_0.6nM,Ccnd1,Ccnd1_10,9,Low,Y,2653,0.004279839905272447
T13_Dox_0.6nM,Ccnd3,Ccnd3_01,9,Low,Y,3704,0.005975321149313661
T13_Dox_0.6nM,Ccnd3,Ccnd3_02,9,Low,Y,4581,0.007390104261610659
T13_Dox_0.6nM,Ccnd3,Ccnd3_03,9,Low,Y,766,0.0012357170627360324
T13_Dox_0.6nM,Ccnd3,Ccnd3_04,9,Low,Y,2237,0.0036087455213322512
T13_Dox_0.6nM,Ccnd3,Ccnd3_05,9,Low,Y,1343,0.0021665378789223126
T13_Dox_0.6nM,Ccnd3,Ccnd3_06,9,Low,Y,3740,0.006033396624846947
T13_Dox_0.6nM,Ccnd3,Ccnd3_07,9,Low,Y,985,0.0015890095388968563
T13_Dox_0.6nM,Ccnd3,Ccnd3_08,9,Low,Y,3260,0.005259056951069798
T13_Dox_0.6nM,Ccnd3,Ccnd3_09,9,Low,Y,2072,0.0033425662584713567
T13_Dox_0.6nM,Ccnd3,Ccnd3_10,9,Low,Y,373,0.0006017264548309923
T13_Dox_0.6nM,Ccne1,Ccne1_01,9,Low,Y,1229,0.00198263220640024
T13_Dox_0.6nM,Ccne1,Ccne1_02,9,Low,Y,3169,0.005112255054582881
T13_Dox_0.6nM,Ccne1,Ccne1_03,9,Low,Y,2728,0.004400830479300126
T13_Dox_0.6nM,Ccne1,Ccne1_04,9,Low,Y,1022,0.001648698222083845
T13_Dox_0.6nM,Ccne1,Ccne1_05,9,Low,Y,1986,0.003203830400252951
T13_Dox_0.6nM,Ccne1,Ccne1_06,9,Low,Y,2907,0.004689594649312854
T13_Dox_0.6nM,Ccne1,Ccne1_07,9,Low,Y,3271,0.005276802235260525
T13_Dox_0.6nM,Ccne1,Ccne1_08,9,Low,Y,3370,0.005436509792977062
T13_Dox_0.6nM,Ccne1,Ccne1_09,9,Low,Y,2645,0.004266934244042828
T13_Dox_0.6nM,Ccne1,Ccne1_10,9,Low,Y,818,0.001319603860728557
T13_Dox_0.6nM,Cd274,Cd274_01,9,Low,Y,3614,0.0058301324604804455
T13_Dox_0.6nM,Cd274,Cd274_02,9,Low,Y,3628,0.005852717367632279
T13_Dox_0.6nM,Cd274,Cd274_03,9,Low,Y,4830,0.007791792967382555
T13_Dox_0.6nM,Cd274,Cd274_04,9,Low,Y,3301,0.005325198464871597
T13_Dox_0.6nM,Cd274,Cd274_05,9,Low,Y,2410,0.003887830445422765
T13_Dox_0.6nM,Cd274,Cd274_06,9,Low,Y,998,0.0016099812383949875
T13_Dox_0.6nM,Cd274,Cd274_07,9,Low,Y,6445,0.010397123328111917
T13_Dox_0.6nM,Cd274,Cd274_08,9,Low,Y,2689,0.004337915380805733
T13_Dox_0.6nM,Cd274,Cd274_09,9,Low,Y,3410,0.0055010380991251575
T13_Dox_0.6nM,Cd274,Cd274_10,9,Low,Y,2745,0.0044282550094130665
T13_Dox_0.6nM,Cd276,Cd276_01,9,Low,Y,2744,0.004426641801759364
T13_Dox_0.6nM,Cd276,Cd276_02,9,Low,Y,3877,0.006254406073404175
T13_Dox_0.6nM,Cd276,Cd276_03,9,Low,Y,1053,0.001698707659348619
T13_Dox_0.6nM,Cd276,Cd276_04,9,Low,Y,2451,0.003953971959224563
T13_Dox_0.6nM,Cd276,Cd276_05,9,Low,Y,4645,0.007493349551447612
T13_Dox_0.6nM,Cd276,Cd276_06,9,Low,Y,1494,0.002410132234631374
T13_Dox_0.6nM,Cd276,Cd276_07,9,Low,Y,1726,0.002784396410290329
T13_Dox_0.6nM,Cd276,Cd276_08,9,Low,Y,1080,0.0017422642659985835
T13_Dox_0.6nM,Cd276,Cd276_09,9,Low,Y,921,0.0014857642490599032
T13_Dox_0.6nM,Cd276,Cd276_10,9,Low,Y,1889,0.0030473492578438188
T13_Dox_0.6nM,Cd40,Cd40_01,9,Low,Y,2623,0.004231443675661375
T13_Dox_0.6nM,Cd40,Cd40_02,9,Low,Y,3939,0.006354424947933723
T13_Dox_0.6nM,Cd40,Cd40_03,9,Low,Y,4324,0.006975509894609144
T13_Dox_0.6nM,Cd40,Cd40_04,9,Low,Y,4031,0.006502840052074343
T13_Dox_0.6nM,Cd40,Cd40_05,9,Low,Y,4010,0.006468962691346593
T13_Dox_0.6nM,Cd40,Cd40_06,9,Low,Y,2436,0.003929773844419028
T13_Dox_0.6nM,Cd40,Cd40_07,9,Low,Y,3650,0.005888207936013731
T13_Dox_0.6nM,Cd40,Cd40_08,9,Low,Y,1076,0.001735811435383774
T13_Dox_0.6nM,Cd40,Cd40_09,9,Low,Y,5382,0.008682283592226276
T13_Dox_0.6nM,Cd40,Cd40_10,9,Low,Y,2811,0.004534726714557425
T13_Dox_0.6nM,Cd47,Cd47_01,9,Low,Y,3737,0.00602855700188584
T13_Dox_0.6nM,Cd47,Cd47_02,9,Low,Y,4129,0.006660934402137177
T13_Dox_0.6nM,Cd47,Cd47_03,9,Low,Y,1490,0.0024036794040165643
T13_Dox_0.6nM,Cd47,Cd47_04,9,Low,Y,1623,0.0026182360219589827
T13_Dox_0.6nM,Cd47,Cd47_05,9,Low,Y,1774,0.0028618303776680436
T13_Dox_0.6nM,Cd47,Cd47_06,9,Low,Y,2051,0.0033086888977436066
T13_Dox_0.6nM,Cd47,Cd47_07,9,Low,Y,686,0.001106660450439841
T13_Dox_0.6nM,Cd47,Cd47_08,9,Low,Y,4259,0.0068706513971184885
T13_Dox_0.6nM,Cd47,Cd47_09,9,Low,Y,1148,0.0018519623864503463
T13_Dox_0.6nM,Cd47,Cd47_10,9,Low,Y,1279,0.0020632925890853595
T13_Dox_0.6nM,Cdk12,Cdk12_01,9,Low,Y,1169,0.0018858397471780966
T13_Dox_0.6nM,Cdk12,Cdk12_02,9,Low,Y,3709,0.005983387187582173
T13_Dox_0.6nM,Cdk12,Cdk12_03,9,Low,Y,1893,0.0030538020884586284
T13_Dox_0.6nM,Cdk12,Cdk12_04,9,Low,Y,2705,0.004363726703264971
T13_Dox_0.6nM,Cdk12,Cdk12_05,9,Low,Y,548,0.0008840377942289109
T13_Dox_0.6nM,Cdk12,Cdk12_06,9,Low,Y,1201,0.0019374623920965731
T13_Dox_0.6nM,Cdk12,Cdk12_07,9,Low,Y,865,0.0013954246204525692
T13_Dox_0.6nM,Cdk12,Cdk12_08,9,Low,Y,3573,0.005763990946678647
T13_Dox_0.6nM,Cdk12,Cdk12_09,9,Low,Y,2247,0.0036248775978692752
T13_Dox_0.6nM,Cdk12,Cdk12_10,9,Low,Y,2183,0.003521632308032322
T13_Dox_0.6nM,Cdk2,Cdk2_01,9,Low,Y,1052,0.0016970944516949166
T13_Dox_0.6nM,Cdk2,Cdk2_02,9,Low,Y,3316,0.005349396579677133
T13_Dox_0.6nM,Cdk2,Cdk2_03,9,Low,Y,1466,0.002364962420327707
T13_Dox_0.6nM,Cdk2,Cdk2_04,9,Low,Y,4218,0.00680450988331669
T13_Dox_0.6nM,Cdk2,Cdk2_05,9,Low,Y,1603,0.0025859718688849348
T13_Dox_0.6nM,Cdk2,Cdk2_06,9,Low,Y,3135,0.005057405994357
T13_Dox_0.6nM,Cdk2,Cdk2_07,9,Low,Y,1377,0.002221386939148194
T13_Dox_0.6nM,Cdk2,Cdk2_08,9,Low,Y,2360,0.0038071700627376457
T13_Dox_0.6nM,Cdk2,Cdk2_09,9,Low,Y,2470,0.003984622904644909
T13_Dox_0.6nM,Cdk2,Cdk2_10,9,Low,Y,1986,0.003203830400252951
T13_Dox_0.6nM,Cdk4,Cdk4_01,9,Low,Y,1524,0.002458528464242446
T13_Dox_0.6nM,Cdk4,Cdk4_02,9,Low,Y,2599,0.004192726691972517
T13_Dox_0.6nM,Cdk4,Cdk4_03,9,Low,Y,1408,0.0022713963764129682
T13_Dox_0.6nM,Cdk4,Cdk4_04,9,Low,Y,894,0.0014422076424099387
T13_Dox_0.6nM,Cdk4,Cdk4_05,9,Low,Y,1661,0.0026795379127996736
T13_Dox_0.6nM,Cdk4,Cdk4_06,9,Low,Y,1440,0.002323019021331445
T13_Dox_0.6nM,Cdk4,Cdk4_07,9,Low,Y,601,0.0009695377998751377
T13_Dox_0.6nM,Cdk4,Cdk4_08,9,Low,Y,2601,0.0041959531072799225
T13_Dox_0.6nM,Cdk4,Cdk4_09,9,Low,Y,3106,0.005010622972399631
T13_Dox_0.6nM,Cdk4,Cdk4_10,9,Low,Y,3620,0.00583981170640266
T13_Dox_0.6nM,Cdk6,Cdk6_01,9,Low,Y,1257,0.002027802020703907
T13_Dox_0.6nM,Cdk6,Cdk6_02,9,Low,Y,1293,0.002085877496237193
T13_Dox_0.6nM,Cdk6,Cdk6_03,9,Low,Y,1197,0.0019310095614817635
T13_Dox_0.6nM,Cdk6,Cdk6_04,9,Low,Y,2612,0.0042136983914706485
T13_Dox_0.6nM,Cdk6,Cdk6_05,9,Low,Y,1110,0.0017906604956096554
T13_Dox_0.6nM,Cdk6,Cdk6_06,9,Low,Y,2233,0.003602292690717442
T13_Dox_0.6nM,Cdk6,Cdk6_07,9,Low,Y,2475,0.00399268894291342
T13_Dox_0.6nM,Cdk6,Cdk6_08,9,Low,Y,2190,0.003532924761608239
T13_Dox_0.6nM,Cdk6,Cdk6_09,9,Low,Y,2574,0.004152396500629958
T13_Dox_0.6nM,Cdk6,Cdk6_10,9,Low,Y,2194,0.0035393775922230486
T13_Dox_0.6nM,Cdk7,Cdk7_01,9,Low,Y,2194,0.0035393775922230486
T13_Dox_0.6nM,Cdk7,Cdk7_02,9,Low,Y,996,0.0016067548230875826
T13_Dox_0.6nM,Cdk7,Cdk7_03,9,Low,Y,4476,0.0072207174579719076
T13_Dox_0.6nM,Cdk7,Cdk7_04,9,Low,Y,1764,0.00284569830113102
T13_Dox_0.6nM,Cdk7,Cdk7_05,9,Low,Y,2766,0.004462132370140817
T13_Dox_0.6nM,Cdk7,Cdk7_06,9,Low,Y,2954,0.004765415409036866
T13_Dox_0.6nM,Cdk7,Cdk7_07,9,Low,Y,429,0.0006920660834383263
T13_Dox_0.6nM,Cdk7,Cdk7_08,9,Low,Y,2972,0.00479445314680351
T13_Dox_0.6nM,Cdk7,Cdk7_09,9,Low,Y,1309,0.0021116888186964314
T13_Dox_0.6nM,Cdk7,Cdk7_10,9,Low,Y,2370,0.0038233021392746697
T13_Dox_0.6nM,Cdk8,Cdk8_01,9,Low,Y,1342,0.0021649246712686105
T13_Dox_0.6nM,Cdk8,Cdk8_02,9,Low,Y,1974,0.0031844719084085224
T13_Dox_0.6nM,Cdk8,Cdk8_03,9,Low,Y,2912,0.004697660687581366
T13_Dox_0.6nM,Cdk8,Cdk8_04,9,Low,Y,3283,0.005296160727104954
T13_Dox_0.6nM,Cdk8,Cdk8_05,9,Low,Y,2385,0.0038475002540802055
T13_Dox_0.6nM,Cdk8,Cdk8_06,9,Low,Y,2274,0.00366843420451924
T13_Dox_0.6nM,Cdk8,Cdk8_07,9,Low,Y,2008,0.0032393209686344035
T13_Dox_0.6nM,Cdk8,Cdk8_08,9,Low,Y,2526,0.004074962533252242
T13_Dox_0.6nM,Cdk8,Cdk8_09,9,Low,Y,3279,0.0052897078964901445
T13_Dox_0.6nM,Cdk8,Cdk8_10,9,Low,Y,3088,0.004981585234632987
T13_Dox_0.6nM,Cdk9,Cdk9_01,9,Low,Y,629,0.0010147076141788047
T13_Dox_0.6nM,Cdk9,Cdk9_02,9,Low,Y,736,0.0011873208331249607
T13_Dox_0.6nM,Cdk9,Cdk9_03,9,Low,Y,4540,0.007323962747808861
T13_Dox_0.6nM,Cdk9,Cdk9_04,9,Low,Y,2280,0.0036781134504414543
T13_Dox_0.6nM,Cdk9,Cdk9_05,9,Low,Y,2037,0.003286103990591773
T13_Dox_0.6nM,Cdk9,Cdk9_06,9,Low,Y,2494,0.004023339888333766
T13_Dox_0.6nM,Cdk9,Cdk9_07,9,Low,Y,2507,0.004044311587831897
T13_Dox_0.6nM,Cdk9,Cdk9_08,9,Low,Y,2543,0.004102387063365184
T13_Dox_0.6nM,Cdk9,Cdk9_09,9,Low,Y,1189,0.0019181039002521443
T13_Dox_0.6nM,Cdk9,Cdk9_10,9,Low,Y,3194,0.005152585245925441
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_01,9,Low,Y,3796,0.006123736253454281
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_02,9,Low,Y,3050,0.004920283343792296
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_03,9,Low,Y,3236,0.005220339967380941
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_04,9,Low,Y,3824,0.006168906067757948
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_05,9,Low,Y,1344,0.002168151086576015
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_06,9,Low,Y,3681,0.005938217373278506
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_07,9,Low,Y,4376,0.007059396692601669
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_08,9,Low,Y,4107,0.006625443833755725
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_09,9,Low,Y,1582,0.0025520945081571847
T13_Dox_0.6nM,Cdkn1a,Cdkn1a_10,9,Low,Y,2495,0.004024953095987468
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_01,9,Low,Y,1742,0.002810207732749567
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_02,9,Low,Y,3775,0.006089858892726531
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_03,9,Low,Y,2601,0.0041959531072799225
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_04,9,Low,Y,1942,0.003132849263490046
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_05,9,Low,Y,2086,0.0033651511656231903
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_06,9,Low,Y,2578,0.004158849331244767
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_07,9,Low,Y,5338,0.00861130245546337
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_08,9,Low,Y,3618,0.005836585291095255
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_09,9,Low,Y,3218,0.005191302229614298
T13_Dox_0.6nM,Cdkn2a(Arf),Cdkn2a(Arf)_10,9,Low,Y,953,0.0015373868939783798
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_01,9,Low,Y,1904,0.003071547372649355
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_02,9,Low,Y,5153,0.008312859039528428
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_03,9,Low,Y,2012,0.0032457737992492132
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_04,9,Low,Y,2506,0.004042698380178195
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_05,9,Low,Y,1779,0.002869896415936556
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_06,9,Low,Y,3394,0.005475226776665919
T13_Dox_0.6nM,Cdkn2a(Ink4a),Cdkn2a(Ink4a)_07,9,Low,Y,3729,0.006015651340656221
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_01,9,Low,Y,4515,0.007283632556466301
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_02,9,Low,Y,1682,0.0027134152735274236
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_03,9,Low,Y,3628,0.005852717367632279
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_04,9,Low,Y,699,0.0011276321499379721
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_05,9,Low,Y,992,0.0016003019924727732
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_06,9,Low,Y,2988,0.004820264469262748
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_07,9,Low,Y,2813,0.004537953129864829
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_08,9,Low,Y,2080,0.003355471919700976
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_09,9,Low,Y,4053,0.006538330620455795
T13_Dox_0.6nM,Cdkn2a(Ink4a+Arf),Cdkn2a(Ink4a+Arf)_10,9,Low,Y,2327,0.0037539342101654666
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_01,9,Low,Y,3065,0.004944481458597832
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_02,9,Low,Y,3190,0.005146132415310631
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_03,9,Low,Y,3570,0.00575915132371754
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_04,9,Low,Y,4252,0.006859358943542572
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_05,9,Low,Y,5350,0.008630660947307798
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_06,9,Low,Y,5806,0.009366283637396089
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_07,9,Low,Y,2913,0.004699273895235069
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_08,9,Low,Y,3016,0.004865434283566415
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_09,9,Low,Y,2457,0.0039636512051467775
T13_Dox_0.6nM,Cdkn2b,Cdkn2b_10,9,Low,Y,4104,0.006620604210794617
T13_Dox_0.6nM,Chek1,Chek1_01,9,Low,Y,831,0.0013405755602266878
T13_Dox_0.6nM,Chek1,Chek1_02,9,Low,Y,1244,0.0020068303212057758
T13_Dox_0.6nM,Chek1,Chek1_03,9,Low,Y,5236,0.008446755274785726
T13_Dox_0.6nM,Chek1,Chek1_04,9,Low,Y,1950,0.0031457549247196647
T13_Dox_0.6nM,Chek1,Chek1_05,9,Low,Y,2223,0.003586160614180418
T13_Dox_0.6nM,Chek1,Chek1_06,9,Low,Y,2644,0.004265321036389125
T13_Dox_0.6nM,Chek1,Chek1_07,9,Low,Y,2283,0.0036829530734025615
T13_Dox_0.6nM,Chek1,Chek1_08,9,Low,Y,1297,0.002092330326852003
T13_Dox_0.6nM,Chek1,Chek1_09,9,Low,Y,2094,0.0033780568268528093
T13_Dox_0.6nM,Chek1,Chek1_10,9,Low,Y,3110,0.00501707580301444
T13_Dox_0.6nM,Chek2,Chek2_01,9,Low,Y,3072,0.004955773912173749
T13_Dox_0.6nM,Chek2,Chek2_02,9,Low,Y,3064,0.00494286825094413
T13_Dox_0.6nM,Chek2,Chek2_03,9,Low,Y,1167,0.0018826133318706917
T13_Dox_0.6nM,Chek2,Chek2_04,9,Low,Y,2108,0.003400641734004643
T13_Dox_0.6nM,Chek2,Chek2_05,9,Low,Y,2009,0.003240934176288106
T13_Dox_0.6nM,Chek2,Chek2_06,9,Low,Y,3509,0.005660745656841694
T13_Dox_0.6nM,Chek2,Chek2_07,9,Low,Y,4673,0.007538519365751279
T13_Dox_0.6nM,Chek2,Chek2_08,9,Low,Y,2911,0.004696047479927664
T13_Dox_0.6nM,Chek2,Chek2_09,9,Low,Y,4093,0.006602858926603891
T13_Dox_0.6nM,Chek2,Chek2_10,9,Low,Y,5844,0.00942758552823678
T13_Dox_0.6nM,Cic,Cic_01,9,Low,Y,3418,0.005513943760354777
T13_Dox_0.6nM,Cic,Cic_02,9,Low,Y,1535,0.002476273748433172
T13_Dox_0.6nM,Cic,Cic_03,9,Low,Y,1464,0.002361736005020302
T13_Dox_0.6nM,Cic,Cic_04,9,Low,Y,5653,0.009119462866379623
T13_Dox_0.6nM,Cic,Cic_05,9,Low,Y,3350,0.005404245639903014
T13_Dox_0.6nM,Cic,Cic_06,9,Low,Y,3216,0.005188075814306893
T13_Dox_0.6nM,Cic,Cic_07,9,Low,Y,3152,0.00508483052446994
T13_Dox_0.6nM,Cic,Cic_08,9,Low,Y,2696,0.00434920783438165
T13_Dox_0.6nM,Cic,Cic_09,9,Low,Y,2413,0.0038926700683838723
T13_Dox_0.6nM,Cic,Cic_10,9,Low,Y,2624,0.004233056883315077
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_01,9,Low,Y,986,0.0015906227465505587
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_02,9,Low,Y,2409,0.0038862172377690627
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_03,9,Low,Y,944,0.0015228680250950583
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_04,9,Low,Y,5403,0.008716160952954025
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_05,9,Low,Y,1759,0.002837632262862508
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_06,9,Low,Y,3410,0.0055010380991251575
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_07,9,Low,Y,2987,0.004818651261609045
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_08,9,Low,Y,3353,0.005409085262864121
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_09,9,Low,Y,2548,0.004110453101633695
T13_Dox_0.6nM,Cldn18(A1),Cldn18(A1)_10,9,Low,Y,2036,0.0032844907829380704
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_01,9,Low,Y,4007,0.006464123068385486
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_02,9,Low,Y,4113,0.006635123079677939
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_03,9,Low,Y,2048,0.0033038492747824995
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_04,9,Low,Y,2671,0.00430887764303909
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_05,9,Low,Y,3091,0.004986424857594094
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_06,9,Low,Y,852,0.0013744529209544381
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_07,9,Low,Y,2017,0.003253839837517725
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_08,9,Low,Y,1606,0.002590811491846042
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_09,9,Low,Y,953,0.0015373868939783798
T13_Dox_0.6nM,Cldn18(A1+A2),Cldn18(A1+A2)_10,9,Low,Y,1193,0.001924556730866954
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_01,9,Low,Y,756,0.0012195849861990084
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_02,9,Low,Y,921,0.0014857642490599032
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_03,9,Low,Y,951,0.001534160478670975
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_04,9,Low,Y,3280,0.005291321104143846
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_05,9,Low,Y,2262,0.0036490757126748114
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_06,9,Low,Y,1892,0.003052188880804926
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_07,9,Low,Y,1982,0.0031973775696381413
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_08,9,Low,Y,2166,0.0034942077779193817
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_09,9,Low,Y,1169,0.0018858397471780966
T13_Dox_0.6nM,Cldn18(A2),Cldn18(A2)_10,9,Low,Y,2467,0.003979783281683802
T13_Dox_0.6nM,Cldn3,Cldn3_01,9,Low,Y,834,0.0013454151831877952
T13_Dox_0.6nM,Cldn3,Cldn3_02,9,Low,Y,1176,0.0018971322007540132
T13_Dox_0.6nM,Cldn3,Cldn3_03,9,Low,Y,3966,0.006397981554583688
T13_Dox_0.6nM,Cldn3,Cldn3_04,9,Low,Y,2156,0.0034780757013823578
T13_Dox_0.6nM,Cldn3,Cldn3_05,9,Low,Y,3000,0.0048396229611071765
T13_Dox_0.6nM,Cldn3,Cldn3_06,9,Low,Y,2261,0.003647462505021109
T13_Dox_0.6nM,Cldn3,Cldn3_07,9,Low,Y,4352,0.0070206797089128106
T13_Dox_0.6nM,Cldn3,Cldn3_08,9,Low,Y,3740,0.006033396624846947
T13_Dox_0.6nM,Cldn3,Cldn3_09,9,Low,Y,1121,0.0018084057798003817
T13_Dox_0.6nM,Cldn3,Cldn3_10,9,Low,Y,3922,0.0063270004178207825
T13_Dox_0.6nM,Crbn,Crbn_01,9,Low,Y,1280,0.002064905796739062
T13_Dox_0.6nM,Crbn,Crbn_02,9,Low,Y,2661,0.0042927455665020655
T13_Dox_0.6nM,Crbn,Crbn_03,9,Low,Y,2173,0.003505500231495298
T13_Dox_0.6nM,Crbn,Crbn_04,9,Low,Y,2144,0.0034587172095379287
T13_Dox_0.6nM,Crbn,Crbn_05,9,Low,Y,1972,0.0031812454931011173
T13_Dox_0.6nM,Crbn,Crbn_06,9,Low,Y,3254,0.005249377705147584
T13_Dox_0.6nM,Crbn,Crbn_07,9,Low,Y,4427,0.007141670282940491
T13_Dox_0.6nM,Crbn,Crbn_08,9,Low,Y,2968,0.0047880003161887
T13_Dox_0.6nM,Crbn,Crbn_09,9,Low,Y,2366,0.00381684930865986
T13_Dox_0.6nM,Crbn,Crbn_10,9,Low,Y,4164,0.006717396670016761
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_01,9,Low,Y,1763,0.0028440850934773176
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_02,9,Low,Y,1671,0.0026956699893366976
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_03,9,Low,Y,3112,0.005020302218321845
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_04,9,Low,Y,1432,0.0023101133601018255
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_05,9,Low,Y,1829,0.0029505567986216753
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_06,9,Low,Y,2732,0.004407283309914935
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_07,9,Low,Y,2430,0.003920094598496813
T13_Dox_0.6nM,Ctnnb1,Ctnnb1_08,9,Low,Y,2361,0.0038087832703913482
