Target_Gene,shRNA_ID,Sample_ID,Read_Counts,Sample_Description,Day_Tx,Tx,Dox,Replicate
Tsc2,Tsc2_08,D17,1461,T7_NoDox_NoTx,3,None,N,2
Tsc2,Tsc2_09,D17,1100,T7_NoDox_NoTx,3,None,N,2
Tsc2,Tsc2_10,D17,1398,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_01,D17,1696,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_02,D17,1532,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_03,D17,537,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_04,D17,791,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_05,D17,2645,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_06,D17,1063,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_07,D17,384,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_08,D17,2089,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_09,D17,1600,T7_NoDox_NoTx,3,None,N,2
Twist1,Twist1_10,D17,557,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_01,D17,788,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_02,D17,1836,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_03,D17,1557,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_04,D17,945,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_05,D17,820,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_06,D17,1987,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_07,D17,461,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_08,D17,519,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_09,D17,1434,T7_NoDox_NoTx,3,None,N,2
Vegfa,Vegfa_10,D17,2191,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_01,D17,819,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_02,D17,1955,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_03,D17,594,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_04,D17,455,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_05,D17,738,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_06,D17,736,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_07,D17,1132,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_08,D17,1563,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_09,D17,2239,T7_NoDox_NoTx,3,None,N,2
Vhl,Vhl_10,D17,1406,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_01,D17,806,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_02,D17,2103,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_03,D17,1840,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_04,D17,1497,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_05,D17,676,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_06,D17,1869,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_07,D17,1488,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_08,D17,843,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_09,D17,1764,T7_NoDox_NoTx,3,None,N,2
Vtcn1,Vtcn1_10,D17,2328,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_01,D17,763,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_02,D17,2189,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_03,D17,738,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_04,D17,1535,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_05,D17,1235,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_06,D17,1344,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_07,D17,528,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_08,D17,475,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_09,D17,1878,T7_NoDox_NoTx,3,None,N,2
Wee1,Wee1_10,D17,2095,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_01,D17,126,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_02,D17,968,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_03,D17,1515,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_04,D17,1468,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_05,D17,719,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_06,D17,1685,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_07,D17,631,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_08,D17,385,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_09,D17,1480,T7_NoDox_NoTx,3,None,N,2
Wwtr1,Wwtr1_10,D17,1135,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_01,D17,667,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_02,D17,1258,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_03,D17,1210,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_04,D17,1831,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_05,D17,1230,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_06,D17,1126,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_07,D17,1291,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_08,D17,1016,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_09,D17,667,T7_NoDox_NoTx,3,None,N,2
Yap1,Yap1_10,D17,1261,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_01,D17,717,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_02,D17,883,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_03,D17,491,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_04,D17,961,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_05,D17,940,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_06,D17,684,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_07,D17,797,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_08,D17,1786,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_09,D17,854,T7_NoDox_NoTx,3,None,N,2
Ywhaz,Ywhaz_10,D17,785,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_01,D17,1107,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_02,D17,1198,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_03,D17,2119,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_04,D17,1212,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_05,D17,943,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_06,D17,723,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_07,D17,936,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_08,D17,777,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_09,D17,1740,T7_NoDox_NoTx,3,None,N,2
Zeb1,Zeb1_10,D17,593,T7_NoDox_NoTx,3,None,N,2
NT,NT_01,D18-A,1411,T7_NoDox_NoTx,3,None,N,1
NT,NT_02,D18-A,2000,T7_NoDox_NoTx,3,None,N,1
NT,NT_03,D18-A,726,T7_NoDox_NoTx,3,None,N,1
NT,NT_04,D18-A,1153,T7_NoDox_NoTx,3,None,N,1
NT,NT_05,D18-A,1415,T7_NoDox_NoTx,3,None,N,1
NT,NT_06,D18-A,952,T7_NoDox_NoTx,3,None,N,1
NT,NT_07,D18-A,1330,T7_NoDox_NoTx,3,None,N,1
NT,NT_08,D18-A,464,T7_NoDox_NoTx,3,None,N,1
NT,NT_09,D18-A,2351,T7_NoDox_NoTx,3,None,N,1
NT,NT_10,D18-A,461,T7_NoDox_NoTx,3,None,N,1
NT,NT_11,D18-A,723,T7_NoDox_NoTx,3,None,N,1
NT,NT_12,D18-A,1082,T7_NoDox_NoTx,3,None,N,1
NT,NT_13,D18-A,1976,T7_NoDox_NoTx,3,None,N,1
NT,NT_14,D18-A,1055,T7_NoDox_NoTx,3,None,N,1
NT,NT_15,D18-A,2034,T7_NoDox_NoTx,3,None,N,1
NT,NT_16,D18-A,1061,T7_NoDox_NoTx,3,None,N,1
NT,NT_17,D18-A,1999,T7_NoDox_NoTx,3,None,N,1
NT,NT_18,D18-A,1257,T7_NoDox_NoTx,3,None,N,1
NT,NT_19,D18-A,1942,T7_NoDox_NoTx,3,None,N,1
NT,NT_20,D18-A,968,T7_NoDox_NoTx,3,None,N,1
NT,NT_21,D18-A,2112,T7_NoDox_NoTx,3,None,N,1
NT,NT_22,D18-A,834,T7_NoDox_NoTx,3,None,N,1
NT,NT_23,D18-A,2683,T7_NoDox_NoTx,3,None,N,1
NT,NT_24,D18-A,1367,T7_NoDox_NoTx,3,None,N,1
NT,NT_25,D18-A,1085,T7_NoDox_NoTx,3,None,N,1
NT,NT_26,D18-A,1234,T7_NoDox_NoTx,3,None,N,1
NT,NT_27,D18-A,361,T7_NoDox_NoTx,3,None,N,1
NT,NT_28,D18-A,1250,T7_NoDox_NoTx,3,None,N,1
NT,NT_29,D18-A,667,T7_NoDox_NoTx,3,None,N,1
NT,NT_30,D18-A,1647,T7_NoDox_NoTx,3,None,N,1
NT,NT_31,D18-A,2267,T7_NoDox_NoTx,3,None,N,1
NT,NT_32,D18-A,1622,T7_NoDox_NoTx,3,None,N,1
NT,NT_33,D18-A,1078,T7_NoDox_NoTx,3,None,N,1
NT,NT_34,D18-A,464,T7_NoDox_NoTx,3,None,N,1
NT,NT_35,D18-A,1665,T7_NoDox_NoTx,3,None,N,1
NT,NT_36,D18-A,1292,T7_NoDox_NoTx,3,None,N,1
NT,NT_37,D18-A,1487,T7_NoDox_NoTx,3,None,N,1
NT,NT_38,D18-A,1646,T7_NoDox_NoTx,3,None,N,1
NT,NT_39,D18-A,1936,T7_NoDox_NoTx,3,None,N,1
NT,NT_40,D18-A,265,T7_NoDox_NoTx,3,None,N,1
NT,NT_41,D18-A,1565,T7_NoDox_NoTx,3,None,N,1
NT,NT_42,D18-A,705,T7_NoDox_NoTx,3,None,N,1
NT,NT_43,D18-A,1134,T7_NoDox_NoTx,3,None,N,1
NT,NT_44,D18-A,1395,T7_NoDox_NoTx,3,None,N,1
NT,NT_45,D18-A,1104,T7_NoDox_NoTx,3,None,N,1
NT,NT_46,D18-A,1297,T7_NoDox_NoTx,3,None,N,1
NT,NT_47,D18-A,537,T7_NoDox_NoTx,3,None,N,1
NT,NT_48,D18-A,880,T7_NoDox_NoTx,3,None,N,1
NT,NT_49,D18-A,404,T7_NoDox_NoTx,3,None,N,1
NT,NT_50,D18-A,1389,T7_NoDox_NoTx,3,None,N,1
NT,NT_51,D18-A,631,T7_NoDox_NoTx,3,None,N,1
NT,NT_52,D18-A,308,T7_NoDox_NoTx,3,None,N,1
NT,NT_53,D18-A,1319,T7_NoDox_NoTx,3,None,N,1
NT,NT_54,D18-A,1057,T7_NoDox_NoTx,3,None,N,1
NT,NT_55,D18-A,435,T7_NoDox_NoTx,3,None,N,1
NT,NT_56,D18-A,1670,T7_NoDox_NoTx,3,None,N,1
NT,NT_57,D18-A,786,T7_NoDox_NoTx,3,None,N,1
NT,NT_58,D18-A,2253,T7_NoDox_NoTx,3,None,N,1
NT,NT_59,D18-A,1399,T7_NoDox_NoTx,3,None,N,1
NT,NT_60,D18-A,938,T7_NoDox_NoTx,3,None,N,1
NT,NT_61,D18-A,941,T7_NoDox_NoTx,3,None,N,1
NT,NT_62,D18-A,1652,T7_NoDox_NoTx,3,None,N,1
NT,NT_63,D18-A,1260,T7_NoDox_NoTx,3,None,N,1
NT,NT_64,D18-A,1419,T7_NoDox_NoTx,3,None,N,1
NT,NT_65,D18-A,1067,T7_NoDox_NoTx,3,None,N,1
NT,NT_66,D18-A,1296,T7_NoDox_NoTx,3,None,N,1
NT,NT_67,D18-A,990,T7_NoDox_NoTx,3,None,N,1
NT,NT_68,D18-A,556,T7_NoDox_NoTx,3,None,N,1
NT,NT_69,D18-A,2497,T7_NoDox_NoTx,3,None,N,1
NT,NT_70,D18-A,1988,T7_NoDox_NoTx,3,None,N,1
NT,NT_71,D18-A,1529,T7_NoDox_NoTx,3,None,N,1
NT,NT_72,D18-A,600,T7_NoDox_NoTx,3,None,N,1
NT,NT_73,D18-A,1129,T7_NoDox_NoTx,3,None,N,1
NT,NT_74,D18-A,1197,T7_NoDox_NoTx,3,None,N,1
NT,NT_75,D18-A,1472,T7_NoDox_NoTx,3,None,N,1
NT,NT_76,D18-A,1265,T7_NoDox_NoTx,3,None,N,1
NT,NT_77,D18-A,1782,T7_NoDox_NoTx,3,None,N,1
NT,NT_78,D18-A,1236,T7_NoDox_NoTx,3,None,N,1
NT,NT_79,D18-A,1239,T7_NoDox_NoTx,3,None,N,1
NT,NT_80,D18-A,1756,T7_NoDox_NoTx,3,None,N,1
NT,NT_81,D18-A,1234,T7_NoDox_NoTx,3,None,N,1
NT,NT_82,D18-A,1829,T7_NoDox_NoTx,3,None,N,1
NT,NT_83,D18-A,1387,T7_NoDox_NoTx,3,None,N,1
NT,NT_84,D18-A,1049,T7_NoDox_NoTx,3,None,N,1
NT,NT_85,D18-A,1124,T7_NoDox_NoTx,3,None,N,1
NT,NT_86,D18-A,1977,T7_NoDox_NoTx,3,None,N,1
NT,NT_87,D18-A,1544,T7_NoDox_NoTx,3,None,N,1
NT,NT_88,D18-A,1935,T7_NoDox_NoTx,3,None,N,1
NT,NT_89,D18-A,1524,T7_NoDox_NoTx,3,None,N,1
NT,NT_90,D18-A,922,T7_NoDox_NoTx,3,None,N,1
NT,NT_91,D18-A,1303,T7_NoDox_NoTx,3,None,N,1
NT,NT_92,D18-A,1464,T7_NoDox_NoTx,3,None,N,1
NT,NT_93,D18-A,2050,T7_NoDox_NoTx,3,None,N,1
NT,NT_94,D18-A,1910,T7_NoDox_NoTx,3,None,N,1
NT,NT_95,D18-A,575,T7_NoDox_NoTx,3,None,N,1
NT,NT_96,D18-A,1414,T7_NoDox_NoTx,3,None,N,1
NT,NT_97,D18-A,1000,T7_NoDox_NoTx,3,None,N,1
NT,NT_98,D18-A,1484,T7_NoDox_NoTx,3,None,N,1
NT,NT_99,D18-A,1263,T7_NoDox_NoTx,3,None,N,1
NT,NT_100,D18-A,1216,T7_NoDox_NoTx,3,None,N,1
NT,NT_101,D18-A,1222,T7_NoDox_NoTx,3,None,N,1
NT,NT_102,D18-A,402,T7_NoDox_NoTx,3,None,N,1
NT,NT_103,D18-A,1451,T7_NoDox_NoTx,3,None,N,1
NT,NT_104,D18-A,448,T7_NoDox_NoTx,3,None,N,1
NT,NT_105,D18-A,690,T7_NoDox_NoTx,3,None,N,1
NT,NT_106,D18-A,755,T7_NoDox_NoTx,3,None,N,1
NT,NT_107,D18-A,1972,T7_NoDox_NoTx,3,None,N,1
NT,NT_108,D18-A,1318,T7_NoDox_NoTx,3,None,N,1
NT,NT_109,D18-A,1050,T7_NoDox_NoTx,3,None,N,1
NT,NT_110,D18-A,1306,T7_NoDox_NoTx,3,None,N,1
NT,NT_111,D18-A,1920,T7_NoDox_NoTx,3,None,N,1
NT,NT_112,D18-A,1152,T7_NoDox_NoTx,3,None,N,1
NT,NT_113,D18-A,2646,T7_NoDox_NoTx,3,None,N,1
NT,NT_114,D18-A,1720,T7_NoDox_NoTx,3,None,N,1
NT,NT_115,D18-A,1125,T7_NoDox_NoTx,3,None,N,1
NT,NT_116,D18-A,531,T7_NoDox_NoTx,3,None,N,1
NT,NT_117,D18-A,2466,T7_NoDox_NoTx,3,None,N,1
NT,NT_118,D18-A,1135,T7_NoDox_NoTx,3,None,N,1
NT,NT_119,D18-A,1758,T7_NoDox_NoTx,3,None,N,1
NT,NT_120,D18-A,263,T7_NoDox_NoTx,3,None,N,1
NT,NT_121,D18-A,443,T7_NoDox_NoTx,3,None,N,1
NT,NT_122,D18-A,1188,T7_NoDox_NoTx,3,None,N,1
NT,NT_123,D18-A,1681,T7_NoDox_NoTx,3,None,N,1
NT,NT_124,D18-A,771,T7_NoDox_NoTx,3,None,N,1
NT,NT_125,D18-A,1526,T7_NoDox_NoTx,3,None,N,1
NT,NT_126,D18-A,692,T7_NoDox_NoTx,3,None,N,1
NT,NT_127,D18-A,1807,T7_NoDox_NoTx,3,None,N,1
NT,NT_128,D18-A,1581,T7_NoDox_NoTx,3,None,N,1
NT,NT_129,D18-A,1045,T7_NoDox_NoTx,3,None,N,1
NT,NT_130,D18-A,1924,T7_NoDox_NoTx,3,None,N,1
NT,NT_131,D18-A,373,T7_NoDox_NoTx,3,None,N,1
NT,NT_132,D18-A,944,T7_NoDox_NoTx,3,None,N,1
NT,NT_133,D18-A,1242,T7_NoDox_NoTx,3,None,N,1
NT,NT_134,D18-A,2387,T7_NoDox_NoTx,3,None,N,1
NT,NT_135,D18-A,1538,T7_NoDox_NoTx,3,None,N,1
NT,NT_136,D18-A,773,T7_NoDox_NoTx,3,None,N,1
NT,NT_137,D18-A,2471,T7_NoDox_NoTx,3,None,N,1
NT,NT_138,D18-A,2528,T7_NoDox_NoTx,3,None,N,1
NT,NT_139,D18-A,1650,T7_NoDox_NoTx,3,None,N,1
NT,NT_140,D18-A,1643,T7_NoDox_NoTx,3,None,N,1
NT,NT_141,D18-A,2131,T7_NoDox_NoTx,3,None,N,1
NT,NT_142,D18-A,1911,T7_NoDox_NoTx,3,None,N,1
NT,NT_143,D18-A,1498,T7_NoDox_NoTx,3,None,N,1
NT,NT_144,D18-A,1542,T7_NoDox_NoTx,3,None,N,1
NT,NT_145,D18-A,480,T7_NoDox_NoTx,3,None,N,1
NT,NT_146,D18-A,500,T7_NoDox_NoTx,3,None,N,1
NT,NT_147,D18-A,1361,T7_NoDox_NoTx,3,None,N,1
NT,NT_148,D18-A,691,T7_NoDox_NoTx,3,None,N,1
NT,NT_149,D18-A,1795,T7_NoDox_NoTx,3,None,N,1
NT,NT_150,D18-A,1586,T7_NoDox_NoTx,3,None,N,1
NT,NT_151,D18-A,871,T7_NoDox_NoTx,3,None,N,1
NT,NT_152,D18-A,385,T7_NoDox_NoTx,3,None,N,1
NT,NT_153,D18-A,1279,T7_NoDox_NoTx,3,None,N,1
NT,NT_154,D18-A,622,T7_NoDox_NoTx,3,None,N,1
NT,NT_155,D18-A,2012,T7_NoDox_NoTx,3,None,N,1
NT,NT_156,D18-A,788,T7_NoDox_NoTx,3,None,N,1
NT,NT_157,D18-A,1647,T7_NoDox_NoTx,3,None,N,1
NT,NT_158,D18-A,640,T7_NoDox_NoTx,3,None,N,1
NT,NT_159,D18-A,1631,T7_NoDox_NoTx,3,None,N,1
NT,NT_160,D18-A,480,T7_NoDox_NoTx,3,None,N,1
NT,NT_161,D18-A,1050,T7_NoDox_NoTx,3,None,N,1
NT,NT_162,D18-A,1767,T7_NoDox_NoTx,3,None,N,1
NT,NT_163,D18-A,1601,T7_NoDox_NoTx,3,None,N,1
NT,NT_164,D18-A,1984,T7_NoDox_NoTx,3,None,N,1
NT,NT_165,D18-A,2075,T7_NoDox_NoTx,3,None,N,1
NT,NT_166,D18-A,1679,T7_NoDox_NoTx,3,None,N,1
NT,NT_167,D18-A,836,T7_NoDox_NoTx,3,None,N,1
NT,NT_168,D18-A,1145,T7_NoDox_NoTx,3,None,N,1
NT,NT_169,D18-A,905,T7_NoDox_NoTx,3,None,N,1
NT,NT_170,D18-A,1461,T7_NoDox_NoTx,3,None,N,1
NT,NT_171,D18-A,2067,T7_NoDox_NoTx,3,None,N,1
NT,NT_172,D18-A,791,T7_NoDox_NoTx,3,None,N,1
NT,NT_173,D18-A,1346,T7_NoDox_NoTx,3,None,N,1
NT,NT_174,D18-A,1424,T7_NoDox_NoTx,3,None,N,1
NT,NT_175,D18-A,813,T7_NoDox_NoTx,3,None,N,1
NT,NT_176,D18-A,1686,T7_NoDox_NoTx,3,None,N,1
NT,NT_177,D18-A,1555,T7_NoDox_NoTx,3,None,N,1
NT,NT_178,D18-A,945,T7_NoDox_NoTx,3,None,N,1
NT,NT_179,D18-A,1727,T7_NoDox_NoTx,3,None,N,1
NT,NT_180,D18-A,1626,T7_NoDox_NoTx,3,None,N,1
NT,NT_181,D18-A,1278,T7_NoDox_NoTx,3,None,N,1
NT,NT_182,D18-A,1516,T7_NoDox_NoTx,3,None,N,1
NT,NT_183,D18-A,1754,T7_NoDox_NoTx,3,None,N,1
NT,NT_184,D18-A,1328,T7_NoDox_NoTx,3,None,N,1
NT,NT_185,D18-A,2098,T7_NoDox_NoTx,3,None,N,1
NT,NT_186,D18-A,1008,T7_NoDox_NoTx,3,None,N,1
NT,NT_187,D18-A,2177,T7_NoDox_NoTx,3,None,N,1
NT,NT_188,D18-A,2379,T7_NoDox_NoTx,3,None,N,1
NT,NT_189,D18-A,2212,T7_NoDox_NoTx,3,None,N,1
NT,NT_190,D18-A,1583,T7_NoDox_NoTx,3,None,N,1
NT,NT_191,D18-A,944,T7_NoDox_NoTx,3,None,N,1
NT,NT_192,D18-A,1451,T7_NoDox_NoTx,3,None,N,1
NT,NT_193,D18-A,983,T7_NoDox_NoTx,3,None,N,1
NT,NT_194,D18-A,487,T7_NoDox_NoTx,3,None,N,1
NT,NT_195,D18-A,1800,T7_NoDox_NoTx,3,None,N,1
NT,NT_196,D18-A,2429,T7_NoDox_NoTx,3,None,N,1
NT,NT_197,D18-A,1047,T7_NoDox_NoTx,3,None,N,1
NT,NT_198,D18-A,799,T7_NoDox_NoTx,3,None,N,1
NT,NT_199,D18-A,1139,T7_NoDox_NoTx,3,None,N,1
NT,NT_200,D18-A,1909,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_01,D18-A,582,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_02,D18-A,2187,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_03,D18-A,1939,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_04,D18-A,500,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_05,D18-A,1124,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_06,D18-A,904,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_07,D18-A,965,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_08,D18-A,789,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_09,D18-A,1076,T7_NoDox_NoTx,3,None,N,1
EGFP,EGFP_10,D18-A,1236,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_01,D18-A,569,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_02,D18-A,1584,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_03,D18-A,397,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_04,D18-A,458,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_05,D18-A,1659,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_06,D18-A,503,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_07,D18-A,509,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_08,D18-A,894,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_09,D18-A,888,T7_NoDox_NoTx,3,None,N,1
Luc,Luc_10,D18-A,1217,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_01,D18-A,699,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_02,D18-A,1174,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_03,D18-A,1276,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_04,D18-A,1741,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_05,D18-A,830,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_06,D18-A,1319,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_07,D18-A,777,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_08,D18-A,1347,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_09,D18-A,1060,T7_NoDox_NoTx,3,None,N,1
Trp53,Trp53_10,D18-A,919,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_01,D18-A,753,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_02,D18-A,1241,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_03,D18-A,1138,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_04,D18-A,1572,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_05,D18-A,499,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_06,D18-A,1031,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_07,D18-A,486,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_08,D18-A,684,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_09,D18-A,659,T7_NoDox_NoTx,3,None,N,1
Kif11,Kif11_10,D18-A,1388,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_01,D18-A,960,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_02,D18-A,1420,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_03,D18-A,595,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_04,D18-A,1134,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_05,D18-A,906,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_06,D18-A,970,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_07,D18-A,831,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_08,D18-A,1344,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_09,D18-A,574,T7_NoDox_NoTx,3,None,N,1
Pcna,Pcna_10,D18-A,826,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_01,D18-A,725,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_02,D18-A,1068,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_03,D18-A,1354,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_04,D18-A,403,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_05,D18-A,863,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_06,D18-A,334,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_07,D18-A,703,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_08,D18-A,1794,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_09,D18-A,1690,T7_NoDox_NoTx,3,None,N,1
Psmc5,Psmc5_10,D18-A,1569,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_01,D18-A,1053,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_02,D18-A,536,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_03,D18-A,1073,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_04,D18-A,804,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_05,D18-A,577,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_06,D18-A,418,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_07,D18-A,388,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_08,D18-A,321,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_09,D18-A,893,T7_NoDox_NoTx,3,None,N,1
Ran,Ran_10,D18-A,1884,T7_NoDox_NoTx,3,None,N,1
